REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6835860240000,1615 E 1st St,27101,Winston Salem,NC,36.096346,-80.225147,,SingleFamily,2018,1920,6098,1248,1.0,4,,East Winston,neighborhood
6835860240000,1615 E 1st St,27101,Winston Salem,NC,36.096346,-80.225147,37067,SingleFamily,2018,1920,6098,1248,1.0,3,,East Winston,neighborhood
6824197938000,1144 S Hawthorne Rd,27103,Winston Salem,NC,36.078712,-80.280036,37067,SingleFamily,2018,1929,8712,1441,2.0,3,232559,Ardmore,neighborhood
6835764634000,132 N Dunleith Ave,27101,Winston Salem,NC,36.097529,-80.227239,37067,SingleFamily,2018,1928,7405,1448,1.0,2,34955,East Winston,neighborhood
6835112496000,714 Washington Ave,27101,Winston Salem,NC,36.083136,-80.24778,37067,SingleFamily,2018,1928,7405,1209,1.0,2,115986,West Salem,neighborhood
6825321730000,2241 Elizabeth Ave,27103,Winston Salem,NC,36.08621,-80.275453,37067,SingleFamily,2018,1933,10890,1674,2.0,3,281478,Ardmore,neighborhood
6837142380000,314 Forest Hill Ave,27105,Winston Salem,NC,36.145837,-80.248818,37067,SingleFamily,2018,1936,8712,1687,1.0,3,76603,Forest Hills,neighborhood
6825487068000,1900 Angelo St,27104,Winston Salem,NC,36.10103,-80.270163,37067,SingleFamily,2018,1976,15681,2117,2.5,3,315897,West Highlands,neighborhood
6826421484000,1015 Van Hoy Ave,27104,Winston Salem,NC,36.11303,-80.272323,37067,SingleFamily,2018,1952,9583,1104,2.0,3,187247,Reynolda Park,neighborhood
6834441159000,2644 Stockton St,27127,Winston Salem,NC,36.063236,-80.237808,37067,SingleFamily,2018,1929,6969,1750,2.0,4,77013,South Park,neighborhood
6837564980000,4460 Carrie Ave,27105,Winston Salem,NC,36.153127,-80.234654,37067,SingleFamily,2018,1954,32670,1230,1.0,2,41132,Mineral Springs,neighborhood
6827001909000,155 Harmon Ave,27106,Winston Salem,NC,36.13625,-80.286505,37067,SingleFamily,2018,1935,13503,1146,1.0,2,144886,Woodberry Forest,neighborhood
6835112635000,713 Washington Ave,27101,Winston Salem,NC,36.083642,-80.248013,37067,SingleFamily,2018,1949,7405,975,1.0,3,106152,West Salem,neighborhood
6846127291000,1423 Emerald St,27105,Winston Salem,NC,36.112973,-80.212739,37067,SingleFamily,2018,1922,6534,908,1.0,3,64551,Dreamland,neighborhood
6826845505000,2045 Thurmond St,27105,Winston Salem,NC,36.118974,-80.257801,37067,SingleFamily,2018,1925,4791,756,1.0,2,,Boston Thurmon,neighborhood
6844261768000,1312 Verdun St,27107,Winston Salem,NC,36.070621,-80.210793,37067,SingleFamily,2018,1922,7405,1015,2.0,3,41099,Forest Park,neighborhood
6833686158000,3633 Southdale Ave,27107,Winston Salem,NC,36.046839,-80.229181,37067,SingleFamily,2018,1941,22651,756,1.0,2,34492,Weston,neighborhood
6833686158000,3633 Southdale Ave,27107,Winston Salem,NC,36.046839,-80.229181,37067,SingleFamily,2018,1941,37461,756,1.0,2,34492,Weston,neighborhood
6834912356000,3227 Rosie St,27107,Winston Salem,NC,36.055645,-80.2204,37067,SingleFamily,2018,1935,6969,1160,2.0,3,27884,Easton,neighborhood
6834169074000,2335 Konnoak View Dr,27127,Winston Salem,NC,36.068267,-80.245254,37067,SingleFamily,2018,1923,6969,720,1.0,2,44623,Washington Park,neighborhood
6826826313000,1402 Harrison Ave,27105,Winston Salem,NC,36.112889,-80.257305,37067,SingleFamily,2018,1949,5662,784,1.0,2,26107,Boston Thurmon,neighborhood
6825116207000,2416 Parkway Dr,27103,Winston Salem,NC,36.082242,-80.280578,37067,SingleFamily,2018,1951,9147,897,1.0,3,129186,Ardmore,neighborhood
6837403937000,3620 Hemlock Dr,27105,Winston Salem,NC,36.136743,-80.238319,37067,SingleFamily,2018,1925,19166,2630,2.0,4,,Montview,neighborhood
6834370193000,134 W Acadia Ave,27127,Winston Salem,NC,36.07128,-80.241496,37067,SingleFamily,2018,1935,6969,1376,2.0,5,94223,Washington Park,neighborhood
6825637235000,1617 Queen St,27103,Winston Salem,NC,36.087892,-80.263399,37067,SingleFamily,2018,1932,11761,831,1.0,2,131356,Ardmore,neighborhood
6825127412000,2410 Elizabeth Ave,27103,Winston Salem,NC,36.085424,-80.28025,37067,SingleFamily,2018,1928,10890,1948,1.5,4,334955,Ardmore,neighborhood
6834858234000,2417 Urban St,27107,Winston Salem,NC,36.066315,-80.222006,37067,SingleFamily,2018,1952,5227,826,1.0,3,28089,Belview,neighborhood
6844525707000,1807 Mansfield St,27107,Winston Salem,NC,36.059705,-80.199365,37067,SingleFamily,2018,1953,7500,830,1.0,2,28272,Waughtown,neighborhood
6827038162000,170 Idlewilde Dr,27106,Winston Salem,NC,36.142209,-80.284056,37067,SingleFamily,2018,1947,46609,1817,2.0,3,247901,Winston-Salem,city
6834477013000,203 E Monmouth St,27127,Winston Salem,NC,36.071029,-80.23597,37067,SingleFamily,2018,1940,4791,1055,1.0,2,,Sunnyside,neighborhood
6836159801000,2522 NW Druid Hills Dr,27105,Winston Salem,NC,36.12257,-80.246337,37067,SingleFamily,2018,1940,6969,1518,1.0,2,62780,Greenway,neighborhood
6844157409000,1236 E Sprague St,27107,Winston Salem,NC,36.067017,-80.2123,37067,SingleFamily,2018,1940,10890,1200,1.0,3,76018,Waughtown,neighborhood
6844144063000,2644 Peachtree St,27107,Winston Salem,NC,36.063037,-80.213055,37067,SingleFamily,2018,2007,7405,1148,2.0,3,86183,Waughtown,neighborhood
6826841367000,2029 Cannon Ave,27105,Winston Salem,NC,36.11847,-80.258933,37067,SingleFamily,2018,1957,7405,728,1.0,2,24118,Boston Thurmon,neighborhood
6836920937000,1904 E 17th St,27105,Winston Salem,NC,36.115019,-80.222079,37067,SingleFamily,2018,1980,6534,1008,1.0,3,29685,North East Winston,neighborhood
6834569739000,347 E Monmouth St,27127,Winston Salem,NC,36.070439,-80.231892,37067,MultiFamily2To4,2018,1906,7405,1664,2.0,0,113421,Sunnyside,neighborhood
6834746735000,2621 Old Lexington Rd,27107,Winston Salem,NC,36.064887,-80.226126,37067,SingleFamily,2018,1925,6534,440,1.0,2,,Belview,neighborhood
6824397279000,1121 Miller St,27103,Winston Salem,NC,36.076902,-80.273148,37067,SingleFamily,2018,1936,11761,2130,2.0,4,272023,Ardmore,neighborhood
6825208902000,2321 Fairway Dr,27103,Winston Salem,NC,36.081336,-80.27649,37067,SingleFamily,2018,1950,8712,1520,2.0,2,238015,Ardmore,neighborhood
6834208315000,3232 Luther St,27127,Winston Salem,NC,36.052645,-80.242164,37067,SingleFamily,2018,1939,7405,1657,1.5,3,123102,Konnoak,neighborhood
6834299097000,1600 Doune St,27127,Winston Salem,NC,36.076609,-80.24192,37067,SingleFamily,2018,1915,10454,3154,4.0,4,298207,Washington Park,neighborhood
6845261946000,2236 Flag St,27101,Winston Salem,NC,36.09858,-80.211297,37067,SingleFamily,2018,1928,12196,1118,1.0,4,39568,Skyland,neighborhood
6837756133000,1104 Newport St,27105,Winston Salem,NC,36.148327,-80.227395,37067,SingleFamily,2018,1925,9583,1598,2.0,3,54696,Ogburn Station,neighborhood
6826802663000,1037 Manly St,27105,Winston Salem,NC,36.108183,-80.258462,37067,SingleFamily,2018,1951,5227,1793,2.0,2,64645,Boston Thurmon,neighborhood
6827011007000,147 Harmon Ave,27106,Winston Salem,NC,36.136577,-80.286499,37067,SingleFamily,2018,1960,13068,1400,2.0,3,169686,Woodberry Forest,neighborhood
6825014031000,821 Bellview St,27103,Winston Salem,NC,36.081465,-80.284528,37067,SingleFamily,2018,1941,8276,1140,1.0,4,190947,Ardmore,neighborhood
6825287004000,2115 Georgia Ave,27104,Winston Salem,NC,36.100835,-80.277104,37067,SingleFamily,2018,1928,62290,5792,5.0,4,1571745,Buena Vista,neighborhood
6844432718000,2447 Marble St,27107,Winston Salem,NC,36.062445,-80.20377,37067,SingleFamily,2018,1924,9583,1200,1.0,3,36646,Waughtown,neighborhood
6844194089000,1523 Longview Dr,27107,Winston Salem,NC,36.076959,-80.213231,37067,SingleFamily,2018,1989,6534,1000,1.0,3,65959,Morningside Manor,neighborhood
6824180439000,2427 Cherokee Ln,27103,Winston Salem,NC,36.074606,-80.282373,37067,SingleFamily,2018,1940,7840,882,2.0,2,146827,Ardmore,neighborhood
6836272542000,2917 NW Greenway Ave,27105,Winston Salem,NC,36.127277,-80.245268,37067,SingleFamily,2018,1955,11761,1536,2.0,5,71738,Greenway,neighborhood
6834953158000,847 Goldfloss St,27107,Winston Salem,NC,36.066134,-80.220269,37067,SingleFamily,2018,1952,10890,977,1.0,3,39008,Belview,neighborhood
6825507702000,844 Lockland Ave,27103,Winston Salem,NC,36.080877,-80.266677,37067,SingleFamily,2018,1928,11325,1760,2.0,3,232169,Ardmore,neighborhood
6826843818000,2308 Thurmond St,27105,Winston Salem,NC,36.11985,-80.258614,37067,SingleFamily,2018,1953,7405,1320,2.0,3,57116,Boston Thurmon,neighborhood
6834206191000,3253 Konnoak Dr,27127,Winston Salem,NC,36.051968,-80.242564,37067,SingleFamily,2018,1967,8276,1072,1.0,2,97765,Konnoak,neighborhood
6834266966000,2116 S Broad St,27127,Winston Salem,NC,36.070796,-80.242928,37067,SingleFamily,2018,1929,6534,865,1.0,2,50063,Washington Park,neighborhood
6824595916000,923 Madison Ave,27103,Winston Salem,NC,36.078792,-80.267258,37067,SingleFamily,2018,1950,10019,918,1.0,2,124279,Ardmore,neighborhood
6844672785000,1949 Lyons St,27107,Winston Salem,NC,36.073435,-80.19692,37067,SingleFamily,2018,1940,13939,768,1.0,2,30618,Flat Rock,neighborhood
6837332753000,4080 Sheraton St,27105,Winston Salem,NC,36.144345,-80.242096,37067,SingleFamily,2018,1948,11325,716,1.0,1,26931,Montview,neighborhood
6835788041000,512 N Jackson Ave,27101,Winston Salem,NC,36.101288,-80.225949,37067,SingleFamily,2018,1915,5662,1080,1.0,3,36339,East Winston,neighborhood
6824194005000,2398 Jefferson Ave,27103,Winston Salem,NC,36.076132,-80.281184,37067,SingleFamily,2018,1941,7405,1155,1.0,2,141419,Ardmore,neighborhood
6834291287000,214 Bond St,27127,Winston Salem,NC,36.077112,-80.244657,37067,SingleFamily,2018,1926,7405,852,1.0,2,49340,Washington Park,neighborhood
6825239550000,2251 Queen St,27103,Winston Salem,NC,36.0884,-80.276091,37067,SingleFamily,2018,1949,9147,1324,2.0,4,254040,Ardmore,neighborhood
6835971098000,1916 E 3rd St,27101,Winston Salem,NC,36.098812,-80.221292,37067,SingleFamily,2018,1955,7405,912,1.0,2,31398,Skyland,neighborhood
6824294562000,1105 Ebert St,27103,Winston Salem,NC,36.077483,-80.277571,37067,SingleFamily,2018,1930,8276,980,1.0,1,153073,Ardmore,neighborhood
6844674059000,2107 E Sprague St,27107,Winston Salem,NC,36.071559,-80.196292,37067,SingleFamily,2018,1945,6534,1700,2.0,4,90398,Flat Rock,neighborhood
6815794244000,333 N Pine Valley Rd,27104,Winston Salem,NC,36.104112,-80.295142,37067,SingleFamily,2018,1968,47916,4552,5.0,5,687873,Buena Vista,neighborhood
6836351817000,2520 N Patterson Ave,27105,Winston Salem,NC,36.122771,-80.242272,37067,SingleFamily,2018,1928,6969,1638,1.0,3,52395,Greenway,neighborhood
6836825209000,1701 E 14th St,27105,Winston Salem,NC,36.113086,-80.223851,37067,SingleFamily,2018,1938,4791,2021,1.0,4,,North East Winston,neighborhood
6834803710000,3306 Kirby St,27107,Winston Salem,NC,36.053801,-80.223586,37067,SingleFamily,2018,1928,4791,702,1.0,2,20524,Easton,neighborhood
6827027752000,134 Idlewilde Dr,27106,Winston Salem,NC,36.141135,-80.284421,37067,SingleFamily,2018,1941,32670,2342,3.0,4,178935,Winston-Salem,city
6836814797000,1321 Hattie Ave,27101,Winston Salem,NC,36.111697,-80.223848,37067,SingleFamily,2018,1955,5227,1244,2.0,4,79247,East Winston,neighborhood
6834858042000,806 Goldfloss St,27107,Winston Salem,NC,36.065677,-80.221954,37067,SingleFamily,2018,1936,6969,856,1.0,2,29594,Belview,neighborhood
6825105794000,2421 Maplewood Ave,27103,Winston Salem,NC,36.080778,-80.280518,37067,SingleFamily,2018,1932,10500,1982,1.0,3,283465,Ardmore,neighborhood
6835766728000,145 N Dunleith Ave,27101,Winston Salem,NC,36.09793,-80.226564,37067,SingleFamily,2018,1924,7405,1492,2.0,4,44018,East Winston,neighborhood
6825339179000,416 Irving St,27103,Winston Salem,NC,36.087614,-80.27264,37067,SingleFamily,2018,1947,7405,1386,1.0,4,206311,Ardmore,neighborhood
6834329788000,2843 S Main St,27127,Winston Salem,NC,36.059373,-80.238315,37067,Duplex,2018,1947,9147,1187,1.5,3,51133,South Park,neighborhood
6844243374000,2701 Carlyle St,27107,Winston Salem,NC,36.063911,-80.210021,37067,SingleFamily,2018,1957,7405,884,1.0,3,31449,Waughtown,neighborhood
6816725922000,1017 Englewood Dr,27106,Winston Salem,NC,36.114104,-80.294844,37067,SingleFamily,2018,1957,27007,1762,2.5,4,354067,Merrimont,neighborhood
6815789468000,220 N Pine Valley Rd,27104,Winston Salem,NC,36.101909,-80.293175,37067,SingleFamily,2018,1948,17424,3200,4.0,5,636685,Country Club,neighborhood
6826930921000,604 W 20th St,27105,Winston Salem,NC,36.11718,-80.256075,37067,SingleFamily,2018,1920,8276,1670,1.0,3,40594,Old Cherry,neighborhood
6824583469000,1132 Madison Ave,27103,Winston Salem,NC,36.074729,-80.26773,37067,SingleFamily,2018,1955,21780,1040,1.0,3,143075,Ardmore,neighborhood
6844277744000,1440 Donald St,27107,Winston Salem,NC,36.073261,-80.20894,37067,SingleFamily,2018,1960,6098,352,1.0,1,26786,Forest Park,neighborhood
6834438789000,2724 Lomond St,27127,Winston Salem,NC,36.062157,-80.235318,37067,SingleFamily,2018,2010,7405,1014,2.0,3,88133,South Park,neighborhood
6835123123000,612 West St,27101,Winston Salem,NC,36.084973,-80.247731,37067,Triplex,2018,1905,5662,2470,2.0,4,179472,West Salem,neighborhood
6826328270000,1430 Reynolda Rd,27104,Winston Salem,NC,36.112328,-80.273327,37067,SingleFamily,2018,1948,14810,1628,3.0,3,286338,Buena Vista,neighborhood
6844274812000,1421 Donald St,27107,Winston Salem,NC,36.073473,-80.210001,37067,SingleFamily,2018,1957,9147,1416,1.5,3,54192,Forest Park,neighborhood
6834851591000,708 E Devonshire St,27107,Winston Salem,NC,36.067006,-80.224182,37067,SingleFamily,2018,1920,7405,880,1.0,2,30782,Belview,neighborhood
6815918757000,626 Knollwood St,27103,Winston Salem,NC,36.083553,-80.286496,37067,SingleFamily,2018,1940,9147,1426,1.0,2,203946,Knollwood Manor,neighborhood
6834364889000,2130 Rawson St,27127,Winston Salem,NC,36.070622,-80.240187,37067,SingleFamily,2018,1915,8712,2254,2.0,6,164239,Washington Park,neighborhood
6835125295000,701 S Broad St,27101,Winston Salem,NC,36.085316,-80.246833,37067,SingleFamily,2018,1945,10454,1128,1.0,2,126378,South Marshall,neighborhood
6825632048000,1725 Queen St,27103,Winston Salem,NC,36.087356,-80.264957,37067,SingleFamily,2018,1925,5227,2283,3.0,4,311322,Ardmore,neighborhood
6846127590000,1447 Emerald St,27105,Winston Salem,NC,36.113794,-80.212742,37067,VacantResidentialLand,2018,1962,6534,900,1.0,3,,Dreamland,neighborhood
6825292366000,2214 Buena Vista Rd,27104,Winston Salem,NC,36.104477,-80.278768,37067,SingleFamily,2018,1926,15681,2144,2.1,3,461094,Buena Vista,neighborhood
6845370283000,2718 Old Greensboro Rd,27101,Winston Salem,NC,36.09934,-80.208113,37067,SingleFamily,2018,1937,7405,874,2.0,3,37337,City View,neighborhood
6825590131000,504 Wiley Ave,27104,Winston Salem,NC,36.1039,-80.269312,37067,SingleFamily,2018,1920,7840,1356,2.0,1,172833,West Highlands,neighborhood
6824491995000,1051 Irving St,27103,Winston Salem,NC,36.078725,-80.271733,37067,SingleFamily,2018,1950,10018,791,1.0,2,119978,Ardmore,neighborhood
6816369728000,2807 Polo Rd,27106,Winston Salem,NC,36.124881,-80.307353,37067,SingleFamily,2018,1926,27878,1300,2.0,3,120392,West Polo Road,neighborhood
6836366398000,2719 N Glenn Ave,27105,Winston Salem,NC,36.124162,-80.240321,37067,SingleFamily,2018,1937,7405,1410,2.0,2,69755,Glenn Avenue,neighborhood
6834063333000,800 Salisbury Ridge Rd,27127,Winston Salem,NC,36.068978,-80.250803,37067,SingleFamily,2018,1920,15246,1152,1.0,4,52145,Washington Park,neighborhood
6836809250000,1009 N Cameron Ave,27101,Winston Salem,NC,36.107376,-80.22224,37067,SingleFamily,2018,1940,5662,1844,1.5,3,,Reynoldstown,neighborhood
6826737101000,927 Gillette St,27105,Winston Salem,NC,36.114973,-80.260433,37067,SingleFamily,2018,1939,7405,576,1.0,2,25858,Boston Thurmon,neighborhood
6833794121000,3634 Utica St,27107,Winston Salem,NC,36.049404,-80.226676,37067,SingleFamily,2018,1920,9147,1155,1.0,3,,Weston,neighborhood
6836368453000,2724 Ivy Ave,27105,Winston Salem,NC,36.1243,-80.239761,37067,SingleFamily,2018,1947,7405,900,1.0,2,,Glenn Avenue,neighborhood
6844066802000,1120 Marne St,27107,Winston Salem,NC,36.070689,-80.216074,37067,SingleFamily,2018,1949,9583,1280,1.0,3,,Forest Park,neighborhood
6826217329000,747 Oaklawn Ave,27104,Winston Salem,NC,36.110076,-80.277205,37067,SingleFamily,2018,1953,15681,3728,5.0,5,770935,Buena Vista,neighborhood
