REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6854133478000,2910 Electric Dr,27107,Winston Salem,NC,36.061871,-80.179519,37067,SingleFamily,2018,1959,19994,1107,1.0,3,109435,Dizeland,neighborhood
6817428113000,1914 Oakland Dr,27106,Winston Salem,NC,36.139319,-80.304463,37067,SingleFamily,2018,1977,20473,2040,3.0,5,236417,Town and Country Estates,neighborhood
6854584939000,155 Chaftain Dr,27107,Winston Salem,NC,36.077124,-80.166019,37067,SingleFamily,2018,2003,6534,2755,2.5,4,204899,Winston-Salem,city
6816912394000,670 Kingsbury Cir,27106,Winston Salem,NC,36.1098,-80.288783,37067,SingleFamily,2018,1953,19166,1895,2.0,4,341952,Buena Vista,neighborhood
6854601069000,3144 Presley Dr,27107,Winston Salem,NC,36.052661,-80.163199,37067,SingleFamily,2018,1987,20908,1305,2.0,3,135599,Winston-Salem,city
6844118250000,1112 Louise Rd,27107,Winston Salem,NC,36.055283,-80.211621,37067,SingleFamily,2018,1949,8276,1168,2.5,4,17017,Easton,neighborhood
6856268946000,4314 Reidsville Rd,27101,Winston Salem,NC,36.126367,-80.175499,37067,SingleFamily,2018,1950,8712,840,1.0,2,56209,Winston-Salem,city
6815547434000,416 Lawndale Dr,27104,Winston Salem,NC,36.090741,-80.300557,37067,SingleFamily,2018,1956,16988,1246,1.5,3,182900,Country Club,neighborhood
6823306373000,141 Tortoise Ln,27127,Winston Salem,NC,36.024797,-80.272672,37067,SingleFamily,2018,1999,15246,1624,2.0,3,160872,Winston-Salem,city
6856366450000,390 Rickard Dr,27101,Winston Salem,NC,36.124865,-80.172734,37067,SingleFamily,2018,1996,46173,1388,1.5,2,140174,Winston-Salem,city
6845716123000,2718 Reynolds Forest Ct,27107,Winston Salem,NC,36.082772,-80.192494,37067,SingleFamily,2018,1978,13503,1414,2.5,3,150162,Reynolda Forest,neighborhood
5897370981000,5871 Millstone Ln,27040,Pfafftown,NC,36.154351,-80.37835,37067,SingleFamily,2018,1978,19602,2048,2.0,4,177851,Winston-Salem,city
6846070315000,2824 Manchester St,27105,Winston Salem,NC,36.12705,-80.218958,37067,SingleFamily,2018,1960,6969,936,1.0,2,29677,Bowen Park,neighborhood
6833573500000,3623 Cornell Blvd,27107,Winston Salem,NC,36.044901,-80.233641,37067,SingleFamily,2018,1948,8276,1032,1.0,2,83031,Weston,neighborhood
6814962331000,1532 Abbey Ct,27103,Winston Salem,NC,36.068526,-80.288398,37067,SingleFamily,2018,1966,11761,2318,3.0,3,192252,British Woods,neighborhood
6813821676000,2076 Lake Dr,27127,Winston Salem,NC,36.030987,-80.291511,37067,SingleFamily,2018,1956,70567,2060,2.0,3,181878,Janita Lakes Estates,neighborhood
6833962836000,590 Brookhaven Dr,27107,Winston Salem,NC,36.043149,-80.22049,37067,SingleFamily,2018,1982,40510,1954,3.5,4,143969,Winston-Salem,city
6826966028000,412 Bacon St,27105,Winston Salem,NC,36.123168,-80.254049,37067,SingleFamily,2018,1958,6969,975,1.0,3,31372,Cherry View,neighborhood
6832717630000,152 Jones Rd,27107,Winston Salem,NC,36.001324,-80.224677,37067,Mobile,2018,1980,419918,1056,2.0,3,133490,Winston-Salem,city
6805846495000,231 Hollin Way,27104,Winston Salem,NC,36.090501,-80.324419,37067,SingleFamily,2018,2001,15682,2235,3.0,3,374155,South Fork,neighborhood
6823008717000,4265 Bailey Ct,27127,Winston Salem,NC,36.025927,-80.282337,37067,SingleFamily,2018,2004,6969,1540,2.5,3,149664,Winston-Salem,city
6833027084000,4441 Fernbrook Dr,27127,Winston Salem,NC,36.029771,-80.248655,37067,SingleFamily,2018,1979,21780,1768,2.0,3,147215,South View,neighborhood
5893795002000,217 Mctavish Ln,27103,Winston Salem,NC,36.047719,-80.361546,37067,SingleFamily,2018,1990,13939,2684,3.5,4,273618,McGregor Downs,neighborhood
6857822936000,3875 William Tucker Rd,27101,Winston Salem,NC,36.142817,-80.157998,37067,SingleFamily,2018,1940,459122,1677,1.0,1,,Walkertown,city
6816958582000,2700 Monticello Dr,27106,Winston Salem,NC,36.121327,-80.287013,37067,SingleFamily,2018,2008,14810,3887,4.0,4,658957,Reynolda,neighborhood
6832896956000,4211 Mae Len Dr,27107,Winston Salem,NC,36.024381,-80.22206,37067,SingleFamily,2018,1986,26571,1232,2.0,3,125851,Winston-Salem,city
6822174754000,1780 Swing Dr,27127,Winston Salem,NC,36.017567,-80.27984,37067,SingleFamily,2018,1994,33106,2926,3.0,3,213334,Winston-Salem,city
6803351027000,2655 Lance Dr,27103,Winston Salem,NC,36.03706,-80.342326,37067,SingleFamily,2018,1962,19602,1431,2.0,3,160402,Edgewood Farms,neighborhood
6886554669000,208 S Green St,27101,Winston Salem,NC,36.090908,-80.252581,37067,SingleFamily,2018,1939,9583,1280,1.0,3,97919,Wachovia Highlands,neighborhood
6824843392000,1101 Cloister Dr,27127,Winston Salem,NC,36.06337,-80.257279,37067,SingleFamily,2018,1956,18730,1144,1.0,3,95982,Konnoak,neighborhood
5896811791000,5170 Ashlyn Dr,27106,Winston Salem,NC,36.110114,-80.360246,37067,SingleFamily,2018,1964,20037,2061,2.0,3,175399,Winston-Salem,city
5895584863000,5473 Hundley Rd,27106,Winston Salem,NC,36.102049,-80.36939,37067,SingleFamily,2018,1999,10018,2036,3.0,3,208803,Winston-Salem,city
6804495815000,4733 Eastwin Dr,27104,Winston Salem,NC,36.077681,-80.33835,37067,SingleFamily,2018,1955,34412,1947,2.0,4,201354,South Peace Haven,neighborhood
6805059454000,332 Natalie Dr,27104,Winston Salem,NC,36.092948,-80.350629,37067,SingleFamily,2018,1988,11761,2016,2.5,3,240438,Rollinghills,neighborhood
6845395481000,665 Sumner Pl,27101,Winston Salem,NC,36.105419,-80.206593,37067,SingleFamily,2018,1971,11325,1440,2.0,5,75294,City View,neighborhood
6846146314000,2412 Caledonia Dr,27105,Winston Salem,NC,36.118814,-80.213397,37067,SingleFamily,2018,1958,13939,975,1.0,3,61926,Bowen Park,neighborhood
6838658534000,5592 Pineview Dr,27105,Winston Salem,NC,36.177119,-80.230661,37067,SingleFamily,2018,1950,335847,5184,5.0,5,317654,Winston-Salem,city
6808572705000,5575 Main St,27040,Bethania,NC,36.181855,-80.337686,37067,SingleFamily,2018,1760,31798,2031,1.5,4,213437,Bethania,city
6833200771000,4536 S Main St,27127,Winston Salem,NC,36.026118,-80.244243,37067,SingleFamily,2018,1961,33976,2945,2.0,5,188893,South View,neighborhood
