REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6826429959000,1067 E Kent Rd,27104,Winston Salem,NC,36.1143,-80.269658,37067,SingleFamily,2018,2000,77536,1494,9.5,6,,Reynolda Park,neighborhood
6826429959000,1067 E Kent Rd,27104,Winston Salem,NC,36.1143,-80.269658,37067,SingleFamily,2018,2000,234352,1494,9.5,6,,Reynolda Park,neighborhood
6844232779000,2733 Dudley St,27107,Winston Salem,NC,36.062392,-80.210314,37067,SingleFamily,2018,1919,14810,1006,1.0,3,34513,Waughtown,neighborhood
6815882047000,2802 Reynolds Dr,27104,Winston Salem,NC,36.100808,-80.292243,37067,SingleFamily,2018,1929,24829,3588,2.0,3,486053,Country Club,neighborhood
6835764338000,112 N Dunleith Ave,27101,Winston Salem,NC,36.096843,-80.227248,37067,SingleFamily,2018,1915,7405,1080,1.0,2,38373,East Winston,neighborhood
6825334542000,2213 Queen St,27103,Winston Salem,NC,36.088509,-80.274445,37067,SingleFamily,2018,1928,10018,1153,1.0,2,200132,Ardmore,neighborhood
6835667196000,1318 E 1st St,27101,Winston Salem,NC,36.0962,-80.229398,37067,Mobile,2018,2007,4791,1620,2.0,3,89588,East Winston,neighborhood
6835121799000,600 S Broad St,27101,Winston Salem,NC,36.086723,-80.248212,37067,SingleFamily,2018,1940,12632,3395,2.0,3,,West Salem,neighborhood
6833289268000,3618 Oak Forest Dr,27127,Winston Salem,NC,36.047013,-80.241549,37067,SingleFamily,2018,1938,11325,4670,4.0,3,287494,Union Ridge,neighborhood
6825506090000,916 Lockland Ave,27103,Winston Salem,NC,36.078885,-80.266633,37067,SingleFamily,2018,1948,9583,1263,1.0,2,139108,Ardmore,neighborhood
6825182587000,2421 Reynolds Dr,27104,Winston Salem,NC,36.102305,-80.282021,37067,SingleFamily,2018,1951,25700,5834,5.5,5,1008980,Buena Vista,neighborhood
6825002349000,904 Bellview St,27103,Winston Salem,NC,36.079769,-80.285138,37067,SingleFamily,2018,1946,8276,1360,2.0,3,186243,Ardmore,neighborhood
6835879711000,1824 E 5th St,27101,Winston Salem,NC,36.100548,-80.222218,37067,SingleFamily,2018,1963,12196,1560,2.0,3,51231,Skyland,neighborhood
6837134971000,303 Forest Hill Ave,27105,Winston Salem,NC,36.14477,-80.248143,37067,SingleFamily,2018,1930,17859,2197,1.5,4,92419,North Hills,neighborhood
6835881102000,534 N Graham Ave,27101,Winston Salem,NC,36.101665,-80.22502,37067,SingleFamily,2018,1900,5227,1064,1.0,3,31390,East Winston,neighborhood
