REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6835891359000,832 N Graham Ave,27101,Winston Salem,NC,36.105128,-80.224881,37067,SingleFamily,2018,1920,5662,1082,1.5,2,,East Winston,neighborhood
6829038135000,5739 Fox Chase Dr,27105,Winston Salem,NC,36.19725,-80.28502,37067,SingleFamily,2018,2006,6721,1186,2.0,3,141980,Summer Trace,neighborhood
6813173948000,2449 Griffith Meadows Dr,27103,Winston Salem,NC,36.045395,-80.314683,37067,SingleFamily,2018,2015,7840,2635,2.5,4,191620,Winston-Salem,city
6804917643000,3651 Hewes Ln,27103,Winston Salem,NC,36.055301,-80.320235,37067,SingleFamily,2018,1945,16117,954,1.0,2,58806,Atwood Acres,neighborhood
6865017695000,222 Lorraine Dr,27107,Winston Salem,NC,36.084596,-80.147943,37067,SingleFamily,2018,1959,20037,1616,2.0,3,147007,Winston-Salem,city
6817081062000,4526 June Ave,27106,Winston Salem,NC,36.155164,-80.320452,37067,SingleFamily,2018,1937,35283,1075,1.0,2,104127,Old Town Heights,neighborhood
6813176135000,148 Everidge Rd,27103,Winston Salem,NC,36.043097,-80.313664,37067,SingleFamily,2018,2009,6969,1984,2.5,3,183274,Winston-Salem,city
6805684763000,4012 Woodgrove Ln,27104,Winston Salem,NC,36.102175,-80.332122,37067,SingleFamily,2018,1989,15681,3728,4.0,4,410742,Winston-Salem,city
6823343652000,1776 Carriage Cove Ln,27127,Winston Salem,NC,36.036566,-80.273927,37067,SingleFamily,2018,1992,9583,1185,2.0,3,124621,Carriage Cove,neighborhood
6854475759000,3418 High Point Rd,27107,Winston Salem,NC,36.073793,-80.168927,37067,SingleFamily,2018,1953,13068,1137,1.0,2,60601,Winston-Salem,city
6822197997000,1810 Woodstone Dr,27127,Winston Salem,NC,36.023739,-80.279,37067,SingleFamily,2018,2010,12632,2256,2.5,3,189873,Winston-Salem,city
6855902350000,3834 Robbins Brook Dr,27107,Winston Salem,NC,36.080831,-80.153096,37067,SingleFamily,2018,2005,8276,2046,2.5,4,192798,Winston-Salem,city
6847263656000,4447 Old Carver School Rd,27105,Winston Salem,NC,36.152723,-80.211391,37067,SingleFamily,2018,1989,7405,1016,1.0,3,55282,Old Carver,neighborhood
6854161254000,2505 Gardenia Rd,27107,Winston Salem,NC,36.069423,-80.180388,37067,SingleFamily,2018,1959,20908,1144,1.5,3,99684,Stewart Gardens,neighborhood
6827385995000,4964 Deland St,27106,Winston Salem,NC,36.158358,-80.275028,37067,SingleFamily,2018,1958,13939,1042,2.5,3,65138,Piney Grove,neighborhood
6833002364000,4809 Bridgton Place Dr,27127,Winston Salem,NC,36.025048,-80.25038,37067,SingleFamily,2018,2006,6534,2148,2.5,3,194373,South View,neighborhood
6827239784000,3815 Wake Place Ct,27106,Winston Salem,NC,36.144138,-80.276605,37067,SingleFamily,2018,2011,10018,1664,2.5,4,145928,Brookwood,neighborhood
6818153831000,2706 Ann Ln,27106,Winston Salem,NC,36.176763,-80.31686,37067,Mobile,2018,1998,38768,1512,2.0,3,112858,Winston-Salem,city
6823378644000,1700 Crossfield Ridge Ln,27127,Winston Salem,NC,36.044892,-80.272419,37067,SingleFamily,2018,1997,9583,1350,2.0,3,158022,Ardmore Village,neighborhood
