REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6817919210000,281 Crepe Myrtle Cir,27106,Winston Salem,NC,36.136823,-80.287039,37067,SingleFamily,2018,1946,33105,1352,1.0,3,142797,Woodberry Forest,neighborhood
6836254390000,2413 Greenway Ave,27105,Winston Salem,NC,36.12118,-80.244336,37067,SingleFamily,2018,1927,10454,1848,1.5,5,50148,Greenway,neighborhood
6815982989000,2655 Forest Dr,27104,Winston Salem,NC,36.103393,-80.288718,37067,SingleFamily,2018,1946,11761,2186,3.0,3,369790,Buena Vista,neighborhood
6836368358000,2720 Ivy Ave,27105,Winston Salem,NC,36.124163,-80.23976,37067,SingleFamily,2018,1946,7405,900,1.0,2,33201,Glenn Avenue,neighborhood
6845090154000,2120 New Walkertown Rd,27101,Winston Salem,NC,36.104485,-80.218443,37067,SingleFamily,2018,1957,9583,1304,1.0,2,57677,Skyland,neighborhood
6824681623000,1115 Lockland Ave,27103,Winston Salem,NC,36.075135,-80.265139,37067,SingleFamily,2018,1949,30056,1964,1.5,4,217046,Ardmore,neighborhood
6834468085000,2411 Patria St,27127,Winston Salem,NC,36.068363,-80.23546,37067,SingleFamily,2018,1925,7405,1742,2.0,4,168630,Sunnyside,neighborhood
6833196397000,3305 Renon Rd,27127,Winston Salem,NC,36.049731,-80.245908,37067,SingleFamily,2018,1952,5662,832,1.0,2,,Konnoak,neighborhood
6833196397000,3305 Renon Rd,27127,Winston Salem,NC,36.049731,-80.245908,37067,SingleFamily,2018,1952,8276,832,1.0,2,,Konnoak,neighborhood
6834921516000,795 Crowder St,27107,Winston Salem,NC,36.05898,-80.220959,37067,Mobile,2018,1930,6534,720,1.0,2,20871,Easton,neighborhood
6816699275000,1903 Polo Rd,27106,Winston Salem,NC,36.131457,-80.297089,37067,SingleFamily,2018,1925,35719,2216,2.0,3,188639,West Polo Road,neighborhood
6825580415000,310 Wiley Ave,27104,Winston Salem,NC,36.102057,-80.269364,37067,SingleFamily,2018,1954,6969,1128,1.0,3,181252,West Highlands,neighborhood
6825321249000,2237 Rosewood Ave,27103,Winston Salem,NC,36.085075,-80.275396,37067,SingleFamily,2018,1925,10890,2662,2.0,3,388618,Ardmore,neighborhood
6817909537000,257 Crepe Myrtle Cir,27106,Winston Salem,NC,36.135193,-80.287055,37067,SingleFamily,2018,1948,21344,1192,1.0,2,129361,Woodberry Forest,neighborhood
6825427817000,2056 Craig St,27103,Winston Salem,NC,36.08672,-80.270096,37067,SingleFamily,2018,1928,11325,2850,3.0,4,360113,Ardmore,neighborhood
6834283114000,220 Gloria Ave,27127,Winston Salem,NC,36.07407,-80.244208,37067,SingleFamily,2018,1910,8478,2230,2.0,3,313969,Washington Park,neighborhood
6834973278000,1929 S Martin Luther King Jr Dr,27107,Winston Salem,NC,36.071828,-80.220279,37067,SingleFamily,2018,1941,14374,864,1.0,2,,Forest Park,neighborhood
6835769773000,221 N Jackson Ave,27101,Winston Salem,NC,36.097803,-80.225408,37067,SingleFamily,2018,1922,7405,1196,1.5,3,38998,East Winston,neighborhood
6825127472000,2406 Elizabeth Ave,27103,Winston Salem,NC,36.085431,-80.280048,37067,SingleFamily,2018,1932,10890,1600,1.0,3,254060,Ardmore,neighborhood
6844577499000,1927 Arthur Ct,27107,Winston Salem,NC,36.07268,-80.198556,37067,VacantResidentialLand,2018,2003,11761,1120,2.0,3,,Flat Rock,neighborhood
6826109368000,614 Arbor Rd,27104,Winston Salem,NC,36.107277,-80.279746,37067,SingleFamily,2018,1928,15681,3588,2.5,4,650164,Buena Vista,neighborhood
6846127485000,1443 Emerald St,27105,Winston Salem,NC,36.113657,-80.212742,37067,SingleFamily,2018,1928,6534,1378,2.0,4,36857,Dreamland,neighborhood
6845284431000,660 Glenbrook Dr,27101,Winston Salem,NC,36.102555,-80.210374,37067,SingleFamily,2018,1948,34848,700,1.0,2,28606,Skyland,neighborhood
6844439754000,2485 Waterbury St,27107,Winston Salem,NC,36.062357,-80.201275,37067,SingleFamily,2018,2003,10890,1092,2.0,3,102618,Waughtown,neighborhood
6836468412000,2715 Patrick Ave,27105,Winston Salem,NC,36.124311,-80.236507,37067,SingleFamily,2018,1946,7405,816,1.0,2,29625,Glenn Avenue,neighborhood
6844427963000,1650 Radcliff St,27107,Winston Salem,NC,36.060125,-80.201855,37067,SingleFamily,2018,1917,16552,1281,1.0,3,39608,Waughtown,neighborhood
6815918073000,824 Knollwood St,27103,Winston Salem,NC,36.081545,-80.286418,37067,SingleFamily,2018,1936,8276,1201,1.0,2,186279,Knollwood Manor,neighborhood
6844049603000,2451 Sink St,27107,Winston Salem,NC,36.064679,-80.214992,37067,SingleFamily,2018,1935,13068,1667,2.0,3,78758,Waughtown,neighborhood
6835121712000,607 Mulberry St,27101,Winston Salem,NC,36.086566,-80.248452,37067,SingleFamily,2018,1910,2613,1041,1.0,3,95157,West Salem,neighborhood
6844442609000,2321 Marble St,27107,Winston Salem,NC,36.064961,-80.203852,37067,SingleFamily,2018,1964,5662,980,1.0,3,42748,Waughtown,neighborhood
6844461263000,1605 Waughtown St,27107,Winston Salem,NC,36.069137,-80.20405,37067,SingleFamily,2018,1947,3049,1176,2.0,3,,Forest Park,neighborhood
6844142687000,2519 Peachtree St,27107,Winston Salem,NC,36.064784,-80.213694,37067,SingleFamily,2018,1925,9583,1234,1.0,2,29749,Waughtown,neighborhood
6834935983000,915 Aureole St,27107,Winston Salem,NC,36.062723,-80.219443,37067,SingleFamily,2018,1966,11325,864,1.0,2,34489,Belview,neighborhood
6834801130000,721 Cranford St,27107,Winston Salem,NC,36.052132,-80.224174,37067,SingleFamily,2018,1925,18730,1064,1.0,3,29773,Easton,neighborhood
6836820828000,1624 N Jackson Ave,27105,Winston Salem,NC,36.114697,-80.225463,37067,SingleFamily,2018,1920,5227,724,1.0,3,26461,North East Winston,neighborhood
