REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6846409117000,2520 Kingsgate Dr,27101,Winston Salem,NC,36.107531,-80.202066,37067,SingleFamily,2018,1964,20473,1456,1.5,3,138922,Winston Lake Estates,neighborhood
6858135349000,4900 Wanda Way,27105,Winston Salem,NC,36.157093,-80.205617,37067,Mobile,2018,2001,15246,1188,2.0,3,54766,Winston-Salem,city
6858135349000,4900 Rumley Cir,27105,Winston Salem,NC,36.159514,-80.272008,37067,SingleFamily,2018,1970,10454,1450,2.0,4,54766,Winston-Salem,city
6858135349000,4900 Pendry St,27105,Winston Salem,NC,36.160787,-80.207088,37067,SingleFamily,2018,1951,27878,1121,1.0,2,54766,Winston-Salem,city
6858135349000,4900 Sandusky St,27105,Winston Salem,NC,36.177685,-80.217507,37067,SingleFamily,2018,1968,23522,1362,2.0,3,54766,Winston-Salem,city
6858135349000,4900 Lansing Dr,27105,Winston Salem,NC,36.151394,-80.213817,37067,SingleFamily,2018,1940,25700,1127,1.0,2,54766,Winston-Salem,city
6858135349000,4900 Carver Glen Ln,27105,Winston Salem,NC,36.147912,-80.213831,37067,SingleFamily,2018,1998,12196,1205,2.5,3,54766,Winston-Salem,city
6858135349000,4900 Dippen Rd,27105,Winston Salem,NC,36.167685,-80.194292,37067,SingleFamily,2018,1977,20473,1204,1.5,3,54766,Winston-Salem,city
6858135349000,4900 Shulbrook Dr,27105,Winston Salem,NC,36.16835,-80.198307,37067,SingleFamily,2018,1979,20473,1000,1.0,3,54766,Winston-Salem,city
6822891217000,1521 Norwich Rd,27127,Winston Salem,NC,36.022036,-80.257608,37067,SingleFamily,2018,1965,20037,1600,2.0,3,153283,Wilshire Estates,neighborhood
6817014762000,954 Panola Rd,27106,Winston Salem,NC,36.138014,-80.319187,37067,SingleFamily,2018,1978,16988,1298,2.0,3,156471,Woodside,neighborhood
6808933366000,5020 Shattalon Dr,27106,Winston Salem,NC,36.169944,-80.32343,37067,SingleFamily,2018,1968,22215,1527,1.5,3,130055,Winston-Salem,city
6832791440000,4202 Kendall Farms Way,27107,Winston Salem,NC,36.022702,-80.227047,37067,SingleFamily,2018,2018,5662,1434,3.0,3,166916,Winston-Salem,city
6856340042000,4101 Hubbard Rd,27101,Winston Salem,NC,36.11842,-80.174689,37067,SingleFamily,2018,1988,50529,984,2.0,3,103536,Winston-Salem,city
6854871763000,3453 Tinley Park Dr,27107,Winston Salem,NC,36.073756,-80.156719,37067,SingleFamily,2018,2006,6098,1235,2.5,3,119859,Winston-Salem,city
6857202362000,129 Brevard St,27101,Winston Salem,NC,36.135607,-80.177573,37067,SingleFamily,2018,1958,60112,1365,1.0,2,121504,Winston-Salem,city
6833003491000,424 Inlet Place Dr,27127,Winston Salem,NC,36.025292,-80.24992,37067,SingleFamily,2018,2016,6534,2088,2.5,4,187436,South View,neighborhood
6815336500000,340 Keating Dr,27104,Winston Salem,NC,36.088075,-80.307709,37067,SingleFamily,2018,1946,18295,1932,2.0,3,169969,Country Club,neighborhood
6836254456000,2423 Greenway Ave,27105,Winston Salem,NC,36.121615,-80.244423,37067,SingleFamily,2018,1928,6969,1692,1.0,3,76417,Greenway,neighborhood
6829515515000,5510 Angel Oaks Dr,27105,Winston Salem,NC,36.193048,-80.269092,37067,SingleFamily,2018,1998,10454,1370,2.5,3,151156,Angel Oaks,neighborhood
6813669459000,3988 Heather View Ln,27127,Winston Salem,NC,36.041473,-80.295683,37067,SingleFamily,2018,2007,6534,1912,2.5,3,183124,Winston-Salem,city
6832722601000,4944 Mount Hope Dr,27107,Winston Salem,NC,36.004061,-80.226565,37067,SingleFamily,2018,2015,9147,2231,3.0,3,177371,Winston-Salem,city
6827340624000,1842 Waycross Dr,27106,Winston Salem,NC,36.146504,-80.276768,37067,SingleFamily,2018,1968,20473,1834,2.5,4,173835,Brookwood,neighborhood
6817056173000,4177 Mill Creek Rd,27106,Winston Salem,NC,36.147397,-80.318668,37067,SingleFamily,2018,2009,14810,1676,2.0,3,207317,Town and Country Estates,neighborhood
6824576404000,1321 Madison Ave,27103,Winston Salem,NC,36.071868,-80.266886,37067,SingleFamily,2018,1967,6850,1004,1.0,3,138989,Ardmore,neighborhood
6803322695000,2409 Stratford Crossing Dr,27103,Winston Salem,NC,36.0304,-80.341741,37067,SingleFamily,2018,2001,20037,1202,2.0,3,134615,Winston-Salem,city
6815095674000,700 Chester Rd,27104,Winston Salem,NC,36.104847,-80.318193,37067,SingleFamily,2018,1959,38768,2013,2.0,3,284645,Old Sherwood Forest,neighborhood
6824210836000,2037 Gyro Dr,27127,Winston Salem,NC,36.056686,-80.27861,37067,SingleFamily,2018,2005,43560,1284,2.0,3,145280,Winston-Salem,city
6822141739000,2015 Waccamaw Path,27127,Winston Salem,NC,36.009498,-80.280992,37067,SingleFamily,2018,1995,10018,1310,2.0,3,148457,Winston-Salem,city
6854841165000,3813 High Point Rd,27107,Winston Salem,NC,36.063936,-80.156553,37067,SingleFamily,2018,1940,11325,1540,2.0,3,156034,Winston-Salem,city
6823145932000,3948 Lois St,27127,Winston Salem,NC,36.037349,-80.280091,37067,SingleFamily,2018,1992,11325,1478,2.0,3,138941,Carriage Cove,neighborhood
6805630946000,400 Burkeridge Ct,27104,Winston Salem,NC,36.089094,-80.333355,37067,SingleFamily,2018,1967,24393,1893,2.0,3,257166,Peace Haven,neighborhood
