REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6817788682000,5076 Brian Center Ln,27106,Winston Salem,NC,36.157276,-80.294379,37067,SingleFamily,2018,2008,6534,2086,2.0,3,180880,Winston-Salem,city
6843973345000,2530 Union Cross Rd,27107,Winston Salem,NC,36.044793,-80.186246,37067,SingleFamily,2018,1988,171626,7016,4.5,4,823320,Winston-Salem,city
6838310480000,620 Oak Summit Rd,27105,Winston Salem,NC,36.165422,-80.243078,37067,SingleFamily,2018,1950,99752,1183,1.0,2,115233,Mineral Springs,neighborhood
6847577151000,4601 Oak Ridge Dr,27105,Winston Salem,NC,36.154005,-80.199879,37067,SingleFamily,2018,1962,27442,1945,3.0,4,143926,Jefferson Gardens,neighborhood
6875538005000,1368 W Sedgefield Dr,27107,Winston Salem,NC,36.078689,-80.21091,37067,SingleFamily,2018,1970,35283,1118,2.0,4,78175,Morningside Manor,neighborhood
6875538005000,1368 E Sprague St,27107,Winston Salem,NC,36.065877,-80.208525,37067,SingleFamily,2018,1928,10018,1092,1.0,3,78175,Morningside Manor,neighborhood
6803115026000,2950 Faw Rd,27103,Winston Salem,NC,36.026044,-80.347655,37067,SingleFamily,2018,1948,57499,1439,1.5,3,132684,Winston-Salem,city
6864690026000,448 Meredith Way,27107,Winston Salem,NC,36.077652,-80.130153,37067,SingleFamily,2018,2002,9583,1186,2.0,3,143045,Embark Oaks,neighborhood
6844404140000,167 Dawnview Dr,27107,Winston Salem,NC,36.052333,-80.202821,37067,SingleFamily,2018,1956,20037,1176,1.0,3,113322,Winston-Salem,city
6806522061000,115 Hillstone Ct,27106,Winston Salem,NC,36.11111,-80.33634,37067,SingleFamily,2018,1994,16988,3514,4.5,5,441336,New Sherwood Forest,neighborhood
6813165817000,118 Everidge Rd,27103,Winston Salem,NC,36.04232,-80.314061,37067,SingleFamily,2018,2010,7840,2699,3.5,5,222268,Winston-Salem,city
6814896290000,2809 Westridge Rd,27103,Winston Salem,NC,36.076454,-80.29032,37067,SingleFamily,2018,1953,10890,1174,1.0,3,131531,Ardmore,neighborhood
6843589490000,101 Meadowview Dr,27107,Winston Salem,NC,36.047711,-80.197491,37067,SingleFamily,2018,1966,22651,1137,1.0,2,90459,Winston-Salem,city
6805060016000,555 Sun Creek Dr,27104,Winston Salem,NC,36.094602,-80.353836,37067,SingleFamily,2018,2006,10890,4122,4.0,4,404309,Winston-Salem,city
6838212890000,542 Oak Summit Rd,27105,Winston Salem,NC,36.166454,-80.245688,37067,SingleFamily,2018,1964,21344,1433,2.0,3,93242,Fair Oaks,neighborhood
6845630474000,125 Apostles Ct,27107,Winston Salem,NC,36.089077,-80.197859,37067,SingleFamily,2018,1998,18730,1296,2.0,3,132279,Reynolds Manor,neighborhood
6855496576000,3500 New Delhi Dr,27101,Winston Salem,NC,36.106091,-80.169026,37067,SingleFamily,2018,2001,37026,1176,2.0,3,113918,Wheeling Village,neighborhood
6854824165000,2965 Durant Dr,27107,Winston Salem,NC,36.05842,-80.155487,37067,SingleFamily,2018,1935,60112,956,1.0,2,94629,Winston-Salem,city
5895797191000,452 Paigebrook Dr,27106,Winston Salem,NC,36.102921,-80.361484,37067,SingleFamily,2018,2000,15681,2543,3.0,4,346432,Winston-Salem,city
6817334096000,3120 Shannon Dr,27106,Winston Salem,NC,36.141733,-80.308988,37067,SingleFamily,2018,1955,67953,2295,2.0,3,301030,Town and Country Estates,neighborhood
6834040678000,2535 Buchanan St,27127,Winston Salem,NC,36.064447,-80.251632,37067,Mobile,2018,1997,9147,864,2.0,3,106077,Konnoak,neighborhood
6813177452000,2580 Farm Acres Ct,27103,Winston Salem,NC,36.043824,-80.313307,37067,SingleFamily,2018,2007,14374,2700,2.5,5,210483,Winston-Salem,city
6832095419000,4925 Lighthouse Ct,27127,Winston Salem,NC,36.022694,-80.249512,37067,SingleFamily,2018,2003,6969,1190,2.0,3,149501,Winston-Salem,city
6847777850000,200 Huff Cir,27105,Winston Salem,NC,36.156029,-80.193132,37067,SingleFamily,2018,1961,30927,1095,1.0,2,86610,Jefferson Gardens,neighborhood
6827695472000,203 Styers Rd,27105,Winston Salem,NC,36.159765,-80.264961,37067,SingleFamily,2018,1952,46609,1607,3.0,3,119428,Hunter Hills,neighborhood
6805010325000,193 Heatherton Way,27104,Winston Salem,NC,36.0817,-80.353573,37067,SingleFamily,2018,1979,20908,3911,5.0,5,399016,Huntcliff,neighborhood
5893626642000,5950 Cottonwood Ln,27103,Winston Salem,NC,36.030091,-80.364343,37067,SingleFamily,2018,1969,41817,2515,2.0,3,266945,Clemmons,city
5893282058000,2923 Parkhurst Dr,27103,Winston Salem,NC,36.044943,-80.379247,37067,SingleFamily,2018,1957,20037,1160,1.0,3,108951,Clemmons,city
6815537776000,3109 Kinnamon Rd,27104,Winston Salem,NC,36.088898,-80.300421,37067,SingleFamily,2018,1960,17859,2260,2.0,3,268004,Country Club,neighborhood
6815897615000,1 Sheffield Pl,27104,Winston Salem,NC,36.104988,-80.291567,37067,SingleFamily,2018,1980,43560,4339,3.5,4,826574,Buena Vista,neighborhood
6815897615000,1 Sheffield Pl,27104,Winston Salem,NC,36.104988,-80.291567,37067,SingleFamily,2018,1980,5227,4339,3.5,4,826574,Buena Vista,neighborhood
6805281220000,834 Moyers Rd,27104,Winston Salem,NC,36.100562,-80.346796,37067,SingleFamily,2018,2018,14810,3429,4.0,4,679783,Cedar View,neighborhood
6824908851000,3114 Fleet St,27127,Winston Salem,NC,36.053807,-80.252227,37067,SingleFamily,2018,1968,7405,1275,1.5,3,113099,Konnoak,neighborhood
6813647186000,2132 Dave St,27127,Winston Salem,NC,36.035107,-80.296147,37067,SingleFamily,2018,1991,12196,1120,2.0,3,140157,Briar Glen,neighborhood
6865101942000,4020 Lenora Dr,27107,Winston Salem,NC,36.082631,-80.146758,37067,SingleFamily,2018,2000,10454,1368,2.0,3,153450,Winston-Salem,city
6807082396000,3984 Highland Creek Ct,27040,Pfafftown,NC,36.155903,-80.353946,37067,SingleFamily,2018,2016,12196,2635,2.5,4,236423,Winston-Salem,city
6808107819000,4016 Medina Ct,27040,Pfafftown,NC,36.181,-80.3575,37067,SingleFamily,2018,2019,13503,2412,3.0,4,251225,Winston-Salem,city
6808107819000,4016 Medina Ct,27040,Pfafftown,NC,36.157896,-80.353854,,SingleFamily,2018,2019,13503,2412,3.0,4,251225,Winston-Salem,city
6807952384000,125 Turtle Creek Ct,27106,Winston Salem,NC,36.147902,-80.323378,37067,SingleFamily,2018,1996,20473,3392,4.5,4,525796,Greenbrier Farms,neighborhood
6807080770000,3275 Grandview Club Rd,27040,Pfafftown,NC,36.156782,-80.354659,37067,SingleFamily,2018,2015,10454,3433,5.0,5,298635,Winston-Salem,city
6808559665000,4875 Queens Grant Rd,27106,Winston Salem,NC,36.176025,-80.335113,37067,SingleFamily,2018,1973,68824,1300,2.0,3,165675,Bethania,city
6809200376000,3775 Lakeview Dr,27040,Pfafftown,NC,36.188899,-80.348354,37067,SingleFamily,2018,1954,53143,1756,4.0,3,233757,Winston-Salem,city
6833120808000,4424 Shoaf Rd,27127,Winston Salem,NC,36.032104,-80.247991,37067,SingleFamily,2018,1956,32234,1328,1.0,3,121353,South View,neighborhood
6816167624000,1280 Abingdon Way,27106,Winston Salem,NC,36.124121,-80.314712,37067,SingleFamily,2018,1967,14810,2004,2.0,3,217600,Foxhall,neighborhood
6838392450000,875 Northchester Ln,27105,Winston Salem,NC,36.187404,-80.24277,37067,SingleFamily,2018,1993,21344,1326,2.0,3,139130,Winston-Salem,city
6832782728000,4295 Kendall Farms Way,27107,Winston Salem,NC,36.021001,-80.226756,37067,SingleFamily,2018,2015,13068,1601,2.5,3,154284,Winston-Salem,city
6822154476000,4831 Seminole Ct,27127,Winston Salem,NC,36.011349,-80.27989,37067,SingleFamily,2018,1997,10454,1500,2.0,3,163408,Winston-Salem,city
5897782834000,3457 Dixiana Ln,27040,Pfafftown,NC,36.157091,-80.364283,37067,SingleFamily,2018,1963,33105,2467,3.0,3,227781,Winston-Salem,city
6829684844000,6010 Meadowdale Dr,27105,Winston Salem,NC,36.20884,-80.25465,37067,SingleFamily,2018,1975,20908,2200,1.0,4,105525,Summer Trace,neighborhood
6829684844000,6010 Summer Trace Ln,27105,Winston Salem,NC,36.19955,-80.289366,37067,SingleFamily,2018,1997,13503,1260,2.0,3,105525,Summer Trace,neighborhood
6829684844000,6010 Woodmont Ct,27105,Winston Salem,NC,36.208999,-80.252974,37067,SingleFamily,2018,1973,20473,1742,1.5,3,105525,Summer Trace,neighborhood
6825900361000,958 Hutton St,27101,Winston Salem,NC,36.079861,-80.25527,37067,SingleFamily,2018,2008,7405,1124,2.0,3,114894,West Salem,neighborhood
6847031299000,2952 Bainbridge Dr,27105,Winston Salem,NC,36.143386,-80.2186,37067,SingleFamily,2018,1971,10018,1004,1.0,3,92176,Northwoods Estate,neighborhood
5898809274000,3617 Campton Ridge Ct,27040,Pfafftown,NC,36.161026,-80.358494,37067,SingleFamily,2018,2006,30492,2920,4.5,5,365130,Lochhurst,neighborhood
6847003827000,3610 Barkwood Dr,27105,Winston Salem,NC,36.136729,-80.218005,37067,SingleFamily,2018,1970,17424,1096,1.5,3,99331,Northwoods Estate,neighborhood
6847215006000,3708 Carver School Rd,27105,Winston Salem,NC,36.137306,-80.210661,37067,SingleFamily,2018,1955,16117,900,1.0,2,70553,Prospect Park,neighborhood
6848220739000,4612 White Rock Rd,27105,Winston Salem,NC,36.169595,-80.214064,37067,SingleFamily,2018,1986,79714,1062,1.0,2,,Winston-Salem,city
6848220739000,4612 White Rock Rd,27105,Winston Salem,NC,36.169595,-80.214064,37067,SingleFamily,2018,1986,20037,1062,1.0,2,,Winston-Salem,city
6845727207000,2747 Reynolds Park Rd,27107,Winston Salem,NC,36.085882,-80.192284,37067,Condominium,2018,1973,871,1372,2.0,3,94435,Reynolda Forest,neighborhood
6864869752000,544 Adams Gate Rd,27107,Winston Salem,NC,36.07129,-80.120179,37067,SingleFamily,2018,1990,20473,2600,2.0,3,206628,Winston-Salem,city
6812426563000,4726 Farm Bell Ct,27127,Winston Salem,NC,36.003055,-80.302781,37067,SingleFamily,2018,2005,9147,2478,2.5,3,271357,Winston-Salem,city
6845900837000,2845 Reynolds Park Rd,27107,Winston Salem,NC,36.082031,-80.187731,37067,SingleFamily,2018,1952,19166,1736,2.0,3,122168,Winston-Salem,city
6817348167000,3152 Briarcliffe Rd,27106,Winston Salem,NC,36.144863,-80.307803,37067,SingleFamily,2018,1954,21780,1694,1.5,3,186049,Town and Country Estates,neighborhood
6803434620000,2790 Lockwood Dr,27103,Winston Salem,NC,36.033076,-80.337887,37067,SingleFamily,2018,1984,20908,1456,2.0,3,145588,Edgewood Farms,neighborhood
6805916595000,301 Lindbergh St,27104,Winston Salem,NC,36.08247,-80.320881,37067,SingleFamily,2018,1954,24829,1218,1.0,2,129770,South Fork,neighborhood
6808110424000,4374 Wedge Dr,27040,Pfafftown,NC,36.164367,-80.351579,37067,SingleFamily,2018,2015,13068,3148,3.5,4,287707,Winston-Salem,city
6837154684000,545 Shamel Ct,27105,Winston Salem,NC,36.149514,-80.248168,37067,SingleFamily,2018,1971,7840,1366,1.5,3,96698,North Hills,neighborhood
6814836771000,2070 Ludlow Ln,27103,Winston Salem,NC,36.061384,-80.290142,37067,SingleFamily,2018,1963,12632,2100,3.0,4,170651,British Woods,neighborhood
