REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6846291786000,3554 Prospect Dr,27105,Winston Salem,NC,36.133744,-80.211698,37067,SingleFamily,2018,1961,15246,1088,1.0,3,76584,Prospect Park,neighborhood
6815959840000,333 Knollwood St,27104,Winston Salem,NC,36.094613,-80.286385,37067,SingleFamily,2018,1972,20037,2692,3.5,4,326168,Country Club,neighborhood
5897894806000,4666 Stimpson Ridge Dr,27040,Pfafftown,NC,36.15981,-80.360415,37067,SingleFamily,2018,2003,25264,2608,4.0,3,284595,Lochhurst,neighborhood
6808652377000,4880 Queens Grant Rd,27106,Winston Salem,NC,36.175435,-80.334012,37067,SingleFamily,2018,1978,28314,3364,4.0,5,290430,Bethania,city
6844979148000,2332 Cole Rd,27107,Winston Salem,NC,36.071971,-80.184522,37067,SingleFamily,2018,1947,45738,1424,2.0,3,102493,Parkview,neighborhood
5894604579000,122 Wynbrook Ct,27103,Winston Salem,NC,36.051997,-80.365091,37067,SingleFamily,2018,2001,8276,1159,2.0,3,154289,Winston-Salem,city
6826033102000,921 Vernon Ave,27106,Winston Salem,NC,36.114803,-80.285502,37067,SingleFamily,2018,1950,11761,2298,3.0,3,371172,Reynolda,neighborhood
6807980942000,4614 Andrews Dr,27106,Winston Salem,NC,36.157763,-80.324335,37067,SingleFamily,2018,1993,20037,2339,3.0,3,233271,Old Town Heights,neighborhood
6807980942000,4614 Andrews Dr,27106,Winston Salem,NC,36.157763,-80.324335,37067,SingleFamily,2018,1993,20473,2339,3.0,3,233271,Old Town Heights,neighborhood
6819206482000,2001 Walker Rd,27106,Winston Salem,NC,36.18942,-80.312613,37067,SingleFamily,2018,1957,507474,1430,1.0,3,176646,Winston-Salem,city
5896946761000,253 Brooks Landing Dr,27106,Winston Salem,NC,36.118318,-80.355371,37067,SingleFamily,2018,2000,6969,1622,2.0,3,207205,Winston-Salem,city
6847016095000,3009 Airport Rd,27105,Winston Salem,NC,36.137241,-80.216765,37067,SingleFamily,2018,1968,14374,1617,2.0,3,116150,Northwoods Estate,neighborhood
6847130912000,4110 Whitfield Rd,27105,Winston Salem,NC,36.145118,-80.215839,37067,SingleFamily,2018,1937,8712,1144,1.5,3,77152,Old Carver,neighborhood
6818263282000,5048 Ramillie Run,27106,Winston Salem,NC,36.177935,-80.313303,37067,SingleFamily,2018,2006,20037,1692,2.0,2,172630,Moravian Forest,neighborhood
6846719036000,430 Barry St,27101,Winston Salem,NC,36.110023,-80.191886,37067,SingleFamily,2018,1942,23522,1180,1.0,2,61105,City View,neighborhood
6824687293000,1313 Lamont Dr,27103,Winston Salem,NC,36.074084,-80.262916,37067,SingleFamily,2018,1954,9583,1406,1.5,3,164404,Ardmore,neighborhood
6839000642000,5606 Hunsford Dr,27105,Winston Salem,NC,36.190607,-80.253693,37067,SingleFamily,2018,1974,25264,2036,3.0,3,190224,Pinebrook Country Club,neighborhood
6818268603000,2093 Heidelbury Dr,27106,Winston Salem,NC,36.179027,-80.311911,37067,SingleFamily,2018,1988,19166,1896,3.0,3,178935,Boywood Forest,neighborhood
6822779809000,5040 Queensway Rd,27127,Winston Salem,NC,36.018257,-80.258225,37067,SingleFamily,2018,1968,26136,1723,2.0,3,172102,Wilshire Estates,neighborhood
6812949947000,2080 Darwick Rd,27127,Winston Salem,NC,36.009931,-80.285006,37067,SingleFamily,2018,1920,37461,540,1.0,1,116995,Winston-Salem,city
6848045862000,4814 Westmoreland Dr,27105,Winston Salem,NC,36.175045,-80.217823,37067,SingleFamily,2018,1960,27007,1400,1.0,3,117399,Winston-Salem,city
6805713634000,200 Blake St,27104,Winston Salem,NC,36.082725,-80.32888,37067,SingleFamily,2018,1957,20908,1296,2.0,3,146239,South Fork,neighborhood
6838163432000,5698 Novack St,27105,Winston Salem,NC,36.178829,-80.249341,37067,SingleFamily,2018,1968,32234,1845,2.0,4,157649,Pinebrook Country Club,neighborhood
6838163432000,5698 Novack St,27105,Winston Salem,NC,36.178829,-80.249341,37067,SingleFamily,2018,1968,25700,1845,1.0,4,157649,Pinebrook Country Club,neighborhood
6818462519000,2037 Heidelbury Dr,27106,Winston Salem,NC,36.178987,-80.307144,37067,SingleFamily,2018,1987,15681,2252,3.0,4,205218,Boywood Forest,neighborhood
6833479285000,3627 Harvard Rd,27107,Winston Salem,NC,36.044217,-80.234728,37067,SingleFamily,2018,1948,8276,970,1.0,3,55823,Weston,neighborhood
