REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6844450619000,2230 Marble St,27107,Winston Salem,NC,36.067698,-80.204533,37067,SingleFamily,2018,1950,10018,816,1.0,2,36173,Waughtown,neighborhood
6834067842000,697 Salisbury Ridge Rd,27127,Winston Salem,NC,36.070345,-80.249476,37067,SingleFamily,2018,1920,22651,3064,2.0,3,223427,Washington Park,neighborhood
6836245308000,2330 Montrose Ave,27105,Winston Salem,NC,36.118624,-80.244229,37067,SingleFamily,2018,1929,6969,1470,2.0,3,43031,Greenway,neighborhood
6837557691000,4345 Carrie Ave,27105,Winston Salem,NC,36.14959,-80.233564,37067,SingleFamily,2018,1937,34412,1580,1.0,3,83907,Ogburn Station,neighborhood
6834268754000,2209 S Broad St,27127,Winston Salem,NC,36.070191,-80.242293,37067,SingleFamily,2018,1949,17859,892,2.0,3,110038,Washington Park,neighborhood
6837782447000,201 Quail Dr,27105,Winston Salem,NC,36.157495,-80.228764,37067,SingleFamily,2018,1956,20473,1242,2.0,3,102354,Mineral Springs,neighborhood
6826843207000,2020 Thurmond St,27105,Winston Salem,NC,36.118189,-80.258436,37067,SingleFamily,2018,1950,7405,720,1.0,2,23093,Boston Thurmon,neighborhood
6825601626000,818 Gales Ave,27103,Winston Salem,NC,36.080727,-80.265251,37067,SingleFamily,2018,1941,10890,1568,2.0,4,239296,Ardmore,neighborhood
6824298761000,1035 Martin St,27103,Winston Salem,NC,36.078047,-80.276255,37067,SingleFamily,2018,1939,10018,1074,1.0,2,189322,Ardmore,neighborhood
6844272973000,1318 Belleauwood St,27107,Winston Salem,NC,36.073833,-80.210539,37067,SingleFamily,2018,1951,13939,1800,2.0,3,101313,Forest Park,neighborhood
6826815808000,1327 Thurmond St,27105,Winston Salem,NC,36.11162,-80.257716,37067,SingleFamily,2018,1985,6969,864,1.0,3,33274,Boston Thurmon,neighborhood
6825010961000,615 Knollwood St,27103,Winston Salem,NC,36.083989,-80.285808,37067,SingleFamily,2018,1947,9147,1432,1.0,3,204619,Ardmore,neighborhood
6844270462000,1745 Argonne Blvd,27107,Winston Salem,NC,36.072423,-80.211171,37067,SingleFamily,2018,1947,11761,700,1.0,2,29651,Forest Park,neighborhood
6824595422000,1009 Madison Ave,27103,Winston Salem,NC,36.077296,-80.267221,37067,SingleFamily,2018,1952,10019,2100,2.0,3,213496,Ardmore,neighborhood
6824294061000,1143 Ebert St,27103,Winston Salem,NC,36.076066,-80.277568,37067,SingleFamily,2018,1947,10454,1400,1.0,3,206964,Ardmore,neighborhood
6834437013000,2827 Patria St,27127,Winston Salem,NC,36.060092,-80.23585,37067,SingleFamily,2018,1951,7405,750,1.0,2,32492,South Park,neighborhood
6825313458000,2223 Parkway Dr,27103,Winston Salem,NC,36.082878,-80.274613,37067,SingleFamily,2018,1948,10454,1087,1.0,2,250594,Ardmore,neighborhood
6837403644000,3530 Hemlock Dr,27105,Winston Salem,NC,36.135878,-80.238292,37067,SingleFamily,2018,1947,10890,1102,2.0,3,38901,Montview,neighborhood
6844364940000,1823 Pleasant St,27107,Winston Salem,NC,36.070972,-80.206482,37067,SingleFamily,2018,1979,8276,800,1.0,2,34136,Forest Park,neighborhood
6834455464000,124 E Brookline St,27127,Winston Salem,NC,36.066682,-80.236473,37067,SingleFamily,2018,1925,16552,868,1.0,2,47083,Sunnyside,neighborhood
6816582990000,186 Euclid St,27106,Winston Salem,NC,36.13045,-80.302705,37067,SingleFamily,2018,1956,7840,1018,1.0,3,91890,West Polo Road,neighborhood
6837684558000,1034 Motor Rd,27105,Winston Salem,NC,36.157759,-80.231551,37067,SingleFamily,2018,1955,20473,1170,1.0,2,39499,Mineral Springs,neighborhood
6836925601000,2009 Dellabrook Rd,27105,Winston Salem,NC,36.113922,-80.220473,37067,MultiFamily2To4,2018,1930,13939,1856,2.0,4,38464,Slater Park,neighborhood
6825424093000,611 Fenimore St,27103,Winston Salem,NC,36.084499,-80.270818,37067,SingleFamily,2018,1928,8712,1910,1.5,3,262732,Ardmore,neighborhood
6835966530000,1924 Kentucky Ave,27101,Winston Salem,NC,36.097246,-80.219773,37067,SingleFamily,2018,1954,6098,1013,1.5,2,36175,Skyland,neighborhood
