REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6836755322000,2416 N Dunleith Ave,27105,Winston Salem,NC,36.121412,-80.227302,37067,SingleFamily,2018,1961,5227,1298,1.5,2,35261,North East Winston,neighborhood
6837324269000,3883 Sheraton St,27105,Winston Salem,NC,36.14031,-80.241351,37067,SingleFamily,2018,1949,8276,1278,2.0,3,,Montview,neighborhood
6837324269000,3883 Sheraton St,27105,Winston Salem,NC,36.14031,-80.241351,37067,SingleFamily,2018,1949,16117,1278,2.0,3,,Montview,neighborhood
6825113294000,733 Magnolia St,27103,Winston Salem,NC,36.082137,-80.281259,37067,SingleFamily,2018,1951,20908,1020,2.0,3,183670,Ardmore,neighborhood
6825206020000,1051 S Hawthorne Rd,27103,Winston Salem,NC,36.078809,-80.277068,37067,SingleFamily,2018,1928,7405,1414,2.0,3,263194,Ardmore,neighborhood
6835990454000,852 Rich Ave,27101,Winston Salem,NC,36.105322,-80.221861,37067,SingleFamily,2018,1920,5227,1073,1.0,2,,Reynoldstown,neighborhood
6844063383000,1133 Waughtown St,27107,Winston Salem,NC,36.069326,-80.216831,37067,SingleFamily,2018,1950,6534,860,1.0,2,33199,Forest Park,neighborhood
6844283103000,1325 Belleauwood St,27107,Winston Salem,NC,36.074309,-80.210416,37067,SingleFamily,2018,1930,6098,906,1.0,2,32804,Forest Park,neighborhood
6844057428000,2314 Sink St,27107,Winston Salem,NC,36.06701,-80.215622,37067,SingleFamily,2018,1938,8276,1052,2.0,3,58026,Waughtown,neighborhood
6816359422000,131 Carter Cir,27106,Winston Salem,NC,36.120837,-80.307184,37067,SingleFamily,2018,1931,19166,1052,1.0,2,108519,Mount Tabor,neighborhood
6826853032000,2324 Thurmond St,27105,Winston Salem,NC,36.120262,-80.258369,37067,SingleFamily,2018,1940,5662,1616,1.0,4,55969,Boston Thurmon,neighborhood
6834477603000,1844 Chapel St,27127,Winston Salem,NC,36.072712,-80.236091,37067,SingleFamily,2018,1910,10018,982,1.0,2,,North Carolina School of the Arts,neighborhood
6844522803000,2628 Woodville St,27107,Winston Salem,NC,36.059873,-80.200342,37067,SingleFamily,2018,1932,7405,974,2.0,3,41952,Waughtown,neighborhood
6834066500000,710 Salisbury Ridge Rd,27127,Winston Salem,NC,36.069474,-80.249884,37067,SingleFamily,2018,1922,7405,1416,2.0,3,121356,Washington Park,neighborhood
6825105373000,2425 Lyndhurst Ave,27103,Winston Salem,NC,36.079835,-80.280699,37067,SingleFamily,2018,1953,10454,936,1.0,2,148265,Ardmore,neighborhood
6835667146000,1314 E 1st St,27101,Winston Salem,NC,36.096201,-80.229566,37067,SingleFamily,2018,1920,4791,1120,1.0,3,33104,East Winston,neighborhood
6824175584000,1409 Kenwood St,27103,Winston Salem,NC,36.071989,-80.280469,37067,SingleFamily,2018,1954,10890,912,1.0,3,109535,Ardmore,neighborhood
6844276627000,1434 Donald St,27107,Winston Salem,NC,36.073063,-80.209301,37067,SingleFamily,2018,1922,14810,1330,1.0,2,,Forest Park,neighborhood
6825626592000,447 Brent St,27103,Winston Salem,NC,36.085836,-80.263413,37067,SingleFamily,2018,1932,6534,1300,3.0,3,240029,Ardmore,neighborhood
6826418417000,1718 Meadowbrook Dr,27104,Winston Salem,NC,36.110413,-80.27027,37067,SingleFamily,2018,1948,15681,2549,2.0,3,443274,Buena Vista,neighborhood
6815773245000,2900 Country Club Rd,27104,Winston Salem,NC,36.098541,-80.295164,37067,SingleFamily,2018,1924,79279,7810,6.0,9,1562084,Country Club,neighborhood
6827007741000,141 Rosedale Cir,27106,Winston Salem,NC,36.135573,-80.284368,37067,SingleFamily,2018,1935,13939,865,1.0,3,116358,Woodberry Forest,neighborhood
6826942321000,2027 Lincoln Ave,27105,Winston Salem,NC,36.118328,-80.25534,37067,SingleFamily,2018,1955,8712,952,1.0,2,,Old Cherry,neighborhood
6816572971000,99 Tabor St,27106,Winston Salem,NC,36.127725,-80.302741,37067,SingleFamily,2018,1983,10454,768,1.0,2,77233,West Polo Road,neighborhood
6845584838000,3328 Old Greensboro Rd,27101,Winston Salem,NC,36.103978,-80.200216,37067,SingleFamily,2018,1920,20037,952,1.0,1,36789,City View,neighborhood
6825318429000,721 Miller St,27103,Winston Salem,NC,36.082907,-80.27314,37067,SingleFamily,2018,1925,7405,1630,2.0,3,252285,Ardmore,neighborhood
6836245302000,2324 Montrose Ave,27105,Winston Salem,NC,36.118465,-80.244233,37067,SingleFamily,2018,1938,1306800,1600,1.0,2,54790,Greenway,neighborhood
6837035183000,190 Clayton St,27105,Winston Salem,NC,36.142587,-80.251099,37067,SingleFamily,2018,1947,17424,1349,2.0,2,,Forest Hills,neighborhood
6826834892000,1735 Thurmond St,27105,Winston Salem,NC,36.116981,-80.257802,37067,SingleFamily,2018,1934,6098,1436,1.5,3,42189,Boston Thurmon,neighborhood
6826834892000,1735 Thurmond St,27105,Winston Salem,NC,36.116981,-80.257802,37067,SingleFamily,2018,1934,9583,1436,1.5,3,42189,Boston Thurmon,neighborhood
6844374430000,1501 Harding St,27107,Winston Salem,NC,36.072411,-80.206533,37067,SingleFamily,2018,1949,13939,896,1.0,3,39817,Forest Park,neighborhood
6825087140000,2525 Warwick Rd,27104,Winston Salem,NC,36.100969,-80.28377,37067,SingleFamily,2018,1973,27450,3920,6.0,4,895169,Buena Vista,neighborhood
6834260604000,2133 Konnoak View Dr,27127,Winston Salem,NC,36.069897,-80.245227,37067,SingleFamily,2018,1937,6534,949,1.0,2,57542,Washington Park,neighborhood
6826217115000,727 Oaklawn Ave,27104,Winston Salem,NC,36.109418,-80.277241,37067,SingleFamily,2018,1937,15681,2928,2.5,3,597902,Buena Vista,neighborhood
6833294293000,3406 Konnoak Dr,27127,Winston Salem,NC,36.049559,-80.243263,37067,SingleFamily,2018,1967,13939,1408,2.0,3,141338,Konnoak,neighborhood
6834561656000,221 E Sprague St,27127,Winston Salem,NC,36.07008,-80.234722,37067,SingleFamily,2018,1905,5227,1756,2.0,3,,Sunnyside,neighborhood
6834561656000,221 E Sprague St,27127,Winston Salem,NC,36.07008,-80.234722,37067,SingleFamily,2018,1905,5227,1756,2.0,3,,Sunnyside,neighborhood
6844155213000,53 Cottage St,27107,Winston Salem,NC,36.066324,-80.212948,37067,SingleFamily,2018,1928,10890,1136,1.0,2,33786,Waughtown,neighborhood
6844266907000,1413 Verdun St,27107,Winston Salem,NC,36.071149,-80.209324,37067,SingleFamily,2018,1924,6969,954,1.5,2,35869,Forest Park,neighborhood
6836255850000,2510 Gilmer Ave,27105,Winston Salem,NC,36.122588,-80.244165,37067,SingleFamily,2018,1930,13068,1518,2.0,4,65000,Greenway,neighborhood
6825396230000,477 Carolina Cir,27104,Winston Salem,NC,36.104113,-80.27405,37067,SingleFamily,2018,1930,21780,3471,2.5,4,549475,West Highlands,neighborhood
6833279800000,3657 Konnoak Dr,27127,Winston Salem,NC,36.045666,-80.24173,37067,SingleFamily,2018,1960,13939,1306,1.0,3,108913,Union Ridge,neighborhood
6836277563000,2914 NE Bon Air Ave,27105,Winston Salem,NC,36.127298,-80.243523,37067,SingleFamily,2018,1937,7405,1255,1.0,2,86856,Greenway,neighborhood
6826118320000,735 Roslyn Rd,27104,Winston Salem,NC,36.10979,-80.280266,37067,SingleFamily,2018,1950,23522,2910,4.0,4,766122,Buena Vista,neighborhood
6826312173000,2042 Sussex Ln,27104,Winston Salem,NC,36.109347,-80.275432,37067,SingleFamily,2018,2001,16117,774,3.5,4,477753,Buena Vista,neighborhood
6835024011000,927 West St,27101,Winston Salem,NC,36.084518,-80.250735,37067,SingleFamily,2018,1924,4791,1560,2.0,4,262563,West Salem,neighborhood
6835771217000,1408 E 4th St,27101,Winston Salem,NC,36.099268,-80.228344,37067,SingleFamily,2018,1940,6098,1334,1.0,2,28873,East Winston,neighborhood
6825227896000,2306 Westfield Ave,27103,Winston Salem,NC,36.086654,-80.276593,37067,SingleFamily,2018,1936,10454,1589,2.0,2,269804,Ardmore,neighborhood
6826126545000,830 Roslyn Rd,27104,Winston Salem,NC,36.113243,-80.280929,37067,SingleFamily,2018,1968,16575,3700,4.0,4,856420,Buena Vista,neighborhood
6837027796000,3905 Indiana Ave,27105,Winston Salem,NC,36.141604,-80.2504,37067,SingleFamily,2018,1940,9147,936,1.0,2,36766,Forest Hills,neighborhood
6825701771000,812 S Sunset Dr,27103,Winston Salem,NC,36.080902,-80.261684,37067,SingleFamily,2018,1930,15246,912,1.0,2,127968,Ardmore,neighborhood
6844173548000,1721 Peachtree St,27107,Winston Salem,NC,36.072805,-80.213613,37067,SingleFamily,2018,1920,6969,1170,2.0,2,81386,Forest Park,neighborhood
6826217003000,715 Oaklawn Ave,27104,Winston Salem,NC,36.109089,-80.27726,37067,SingleFamily,2018,1928,31363,3774,3.0,5,884931,Buena Vista,neighborhood
6837528993000,718 Efird St,27105,Winston Salem,NC,36.142226,-80.23314,37067,SingleFamily,2018,1971,14810,1600,2.0,4,81956,Ogburn Station,neighborhood
6825559187000,116 N Hawthorne Rd,27104,Winston Salem,NC,36.093121,-80.265913,37067,SingleFamily,2018,1922,7840,2390,2.0,4,244294,Winston-Salem,city
6825170666000,2446 Warwick Rd,27104,Winston Salem,NC,36.099847,-80.282693,37067,SingleFamily,2018,2004,31363,5026,4.0,4,1202493,Buena Vista,neighborhood
6844160726000,2015 Hoover St,27107,Winston Salem,NC,36.070536,-80.214675,37067,SingleFamily,2018,1949,7405,896,1.0,2,34885,Forest Park,neighborhood
6834423854000,2841 Stockton St,27127,Winston Salem,NC,36.059533,-80.237081,37067,SingleFamily,2018,1955,7405,860,1.0,3,28592,South Park,neighborhood
6845581900000,3305 Old Greensboro Rd,27101,Winston Salem,NC,36.104045,-80.201433,37067,SingleFamily,2018,1925,9147,1156,1.0,2,36989,City View,neighborhood
6834445218000,2636 Patria St,27127,Winston Salem,NC,36.063504,-80.236574,37067,SingleFamily,2018,1956,9583,1862,2.0,3,105209,South Park,neighborhood
6834822272000,738 Woodcote Dr,27107,Winston Salem,NC,36.057951,-80.223724,37067,SingleFamily,2018,1948,7405,784,1.0,2,28052,Easton,neighborhood
6834269588000,123 W Sprague St,27127,Winston Salem,NC,36.069772,-80.241829,37067,SingleFamily,2018,1925,7405,1628,1.0,3,103252,Washington Park,neighborhood
6824189584000,2335 Cherokee Ln,27103,Winston Salem,NC,36.074731,-80.279148,37067,SingleFamily,2018,1951,8276,960,1.0,3,137771,Ardmore,neighborhood
6825605844000,820 Brent St,27103,Winston Salem,NC,36.081258,-80.263892,37067,SingleFamily,2018,1948,14374,1,1.0,3,167231,Ardmore,neighborhood
6836719804000,1326 N Jackson Ave,27101,Winston Salem,NC,36.111834,-80.225872,37067,SingleFamily,2018,1910,8712,904,1.0,2,29623,East Winston,neighborhood
6826845302000,2025 Thurmond St,27105,Winston Salem,NC,36.118322,-80.257802,37067,SingleFamily,2018,1924,6098,1028,1.0,3,36591,Boston Thurmon,neighborhood
6834206868000,3155 Konnoak Dr,27127,Winston Salem,NC,36.054083,-80.242689,37067,SingleFamily,2018,1949,2099,1525,2.0,3,127814,Konnoak,neighborhood
6836934135000,1701 Shady Mount Ave,27105,Winston Salem,NC,36.115535,-80.220737,37067,SingleFamily,2018,1957,20908,1589,2.0,3,62265,North East Winston,neighborhood
6844267338000,1422 Bretton St,27107,Winston Salem,NC,36.069536,-80.208879,37067,SingleFamily,2018,1957,13503,1300,1.0,3,97943,Forest Park,neighborhood
6825401703000,2197 Gaston St,27103,Winston Salem,NC,36.08082,-80.272092,37067,SingleFamily,2018,1935,10018,1686,1.0,3,205368,Ardmore,neighborhood
6826118006000,719 Roslyn Rd,27104,Winston Salem,NC,36.109131,-80.280303,37067,SingleFamily,2018,1951,22651,2583,3.0,3,506528,Buena Vista,neighborhood
6844141270000,2615 Ludwig St,27107,Winston Salem,NC,36.063498,-80.21407,37067,SingleFamily,2018,1920,7405,994,2.0,3,33316,Waughtown,neighborhood
6825332564000,2227 Queen St,27103,Winston Salem,NC,36.088518,-80.275135,37067,SingleFamily,2018,1930,15246,2336,2.0,4,329965,Ardmore,neighborhood
6826311983000,789 N Stratford Rd,27104,Winston Salem,NC,36.111712,-80.275804,37067,SingleFamily,2018,1950,15246,1233,2.0,3,185354,Buena Vista,neighborhood
6844775549000,2351 E Sprague St,27107,Winston Salem,NC,36.073011,-80.192637,37067,SingleFamily,2018,1935,10454,1142,1.0,2,36026,Parkview,neighborhood
6844775549000,2351 E Sprague St,27107,Winston Salem,NC,36.073011,-80.192637,37067,SingleFamily,2018,1935,5662,1142,1.0,2,36026,Parkview,neighborhood
6834425913000,2832 Patria St,27127,Winston Salem,NC,36.059812,-80.236525,37067,SingleFamily,2018,1962,7405,980,1.0,2,49917,South Park,neighborhood
