REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6829038053000,5727 Fox Chase Dr,27105,Winston Salem,NC,36.19692,-80.284954,37067,SingleFamily,2018,2006,6534,1168,2.0,3,142073,Summer Trace,neighborhood
6837683358000,4509 Tise Ave,27105,Winston Salem,NC,36.157248,-80.231775,37067,SingleFamily,2018,1960,23522,1735,2.0,3,115342,Mineral Springs,neighborhood
6824387340000,1301 Miller St,27103,Winston Salem,NC,36.074157,-80.273192,37067,SingleFamily,2018,1940,20908,1090,1.0,1,150992,Ardmore,neighborhood
6827851152000,39 Hoskins Dr,27105,Winston Salem,NC,36.147986,-80.259417,37067,SingleFamily,2018,1961,21344,980,1.0,2,84138,Winston-Salem,city
6846797695000,3642 Beeson Dairy Rd,27105,Winston Salem,NC,36.133616,-80.192677,37067,SingleFamily,2018,1962,37026,1288,1.5,3,134818,Spanish Pines,neighborhood
6833397439000,3327 S Main St,27127,Winston Salem,NC,36.050297,-80.239012,37067,SingleFamily,2018,1940,15681,1236,2.0,4,104697,Konnoak,neighborhood
6812754113000,2235 Waldenshire Rd,27127,Winston Salem,NC,36.01027,-80.293597,37067,SingleFamily,2018,2003,14374,1987,2.0,3,276867,Winston-Salem,city
6835666455000,1306 Hardesty Ln,27101,Winston Salem,NC,36.09701,-80.229905,,SingleFamily,2018,2007,6534,1024,2.0,3,,Winston-Salem,city
6835666455000,1306 Hardesty Ln,27101,Winston Salem,NC,36.09701,-80.229905,37067,SingleFamily,2018,2007,6534,1000,2.0,3,,Winston-Salem,city
6829810248000,5649 Windy Hill Dr,27105,Winston Salem,NC,36.192365,-80.260482,37067,SingleFamily,2018,1957,18730,1229,1.5,3,109940,Plantation Homes,neighborhood
6807330448000,3971 Walnut Hill Dr,27106,Winston Salem,NC,36.142587,-80.344455,37067,SingleFamily,2018,1984,43560,2542,3.0,3,340128,Winston-Salem,city
6817341166000,3316 Briarcliffe Rd,27106,Winston Salem,NC,36.144797,-80.310161,37067,SingleFamily,2018,1978,13939,1598,2.5,3,176929,Town and Country Estates,neighborhood
6816168210000,1151 Foxhall Dr,27106,Winston Salem,NC,36.122896,-80.314374,37067,SingleFamily,2018,1967,17859,1761,2.0,3,202266,Foxhall,neighborhood
6847107502000,3620 Shaw Rd,27105,Winston Salem,NC,36.13582,-80.213351,37067,SingleFamily,2018,1981,16988,900,2.0,4,104157,Prospect Park,neighborhood
6853084531000,3136 Greene Cross Dr,27107,Winston Salem,NC,36.048276,-80.182424,37067,SingleFamily,2018,1987,71874,2178,2.0,3,210254,Winston-Salem,city
6855525497000,247 Stewart Rd,27107,Winston Salem,NC,36.086651,-80.16561,37067,SingleFamily,2018,1958,28749,864,1.0,2,89912,Wintergreen,neighborhood
