REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6847167525000,4510 Carver School Rd,27105,Winston Salem,NC,36.152361,-80.213452,37067,SingleFamily,2018,2001,9583,1248,2.0,3,99054,Old Carver,neighborhood
6822555319000,1853 Park Meadow Cir,27127,Winston Salem,NC,36.011345,-80.266305,37067,SingleFamily,2018,2016,4791,2419,3.0,3,192127,Winston-Salem,city
6833908492000,4135 Field Crossing Dr,27107,Winston Salem,NC,36.025625,-80.217786,37067,SingleFamily,2018,2012,7405,1457,2.5,3,151523,Winston-Salem,city
6843889555000,2300 Naomi Dr,27107,Winston Salem,NC,36.048241,-80.18755,37067,SingleFamily,2018,2003,92,1568,2.0,3,115659,Winston-Salem,city
6822996987000,1383 Lighthouse Ln,27127,Winston Salem,NC,36.024039,-80.252317,37067,SingleFamily,2018,2005,5662,1617,2.5,3,162013,Winston-Salem,city
6864673350000,633 Brookmont Dr,27107,Winston Salem,NC,36.072804,-80.12904,37067,SingleFamily,2018,1990,10018,1544,2.0,3,153362,Winston-Salem,city
6815449477000,320 Anita Dr,27104,Winston Salem,NC,36.090801,-80.303155,37067,SingleFamily,2018,1961,15681,1718,3.0,3,262211,Country Club,neighborhood
6817150725000,4125 Mill Creek Rd,27106,Winston Salem,NC,36.149115,-80.317469,37067,SingleFamily,2018,1978,12632,1512,3.0,3,185408,Town and Country Estates,neighborhood
6808046817000,4290 Wesmar Dr,27040,Pfafftown,NC,36.173782,-80.353145,37067,SingleFamily,2018,1983,21344,1017,1.0,2,112337,Winston-Salem,city
6812932894000,2130 Darwick Rd,27127,Winston Salem,NC,36.006637,-80.287147,37067,SingleFamily,2018,1905,706107,2739,1.0,5,339724,Winston-Salem,city
5894794806000,115 Old Plantation Ct,27104,Winston Salem,NC,36.077461,-80.362428,37067,SingleFamily,2018,1999,7840,1612,2.0,3,200735,Breckingridge,neighborhood
6854775511000,560 Bedford Knoll Dr,27107,Winston Salem,NC,36.073153,-80.158897,37067,SingleFamily,2018,2004,18295,1175,2.0,3,120443,Winston-Salem,city
6808926481000,4124 Kingsland Cir,27106,Winston Salem,NC,36.167341,-80.322282,37067,SingleFamily,2018,1969,11761,1542,2.0,3,119151,Georgetown,neighborhood
6855201569000,157 Nicholson Rd,27107,Winston Salem,NC,36.081405,-80.177146,37067,SingleFamily,2018,1942,35283,1092,1.5,3,20608,Parkview,neighborhood
6833076665000,740 W Clemmonsville Rd,27127,Winston Salem,NC,36.045199,-80.249357,37067,SingleFamily,2018,1964,18295,775,1.0,2,56905,Union Ridge,neighborhood
6815635793000,3056 Kinnamon Rd,27104,Winston Salem,NC,36.088827,-80.297636,37067,SingleFamily,2018,1956,18295,1670,2.0,3,239598,Country Club,neighborhood
6813292322000,450 Everidge Rd,27103,Winston Salem,NC,36.049069,-80.311795,37067,SingleFamily,2018,1964,23086,1421,1.5,3,137424,Winston-Salem,city
6817889275000,5681 Bull Run Rd,27106,Winston Salem,NC,36.156349,-80.290658,37067,SingleFamily,2018,1969,18730,1600,1.5,3,113995,Stonewall,neighborhood
6832723499000,4931 Mount Hope Dr,27107,Winston Salem,NC,36.00375,-80.225933,37067,SingleFamily,2018,2011,9100,1210,2.0,3,154076,Winston-Salem,city
6804735559000,2848 Bridgeport Dr,27103,Winston Salem,NC,36.06065,-80.327764,37067,SingleFamily,2018,1997,11325,1664,2.5,3,164222,Atwood Acres,neighborhood
6808825712000,4321 Morningside Dr,27106,Winston Salem,NC,36.168204,-80.326319,37067,SingleFamily,2018,1968,20908,1634,1.5,3,137206,Georgetown,neighborhood
6837067286000,4287 Cody Dr,27105,Winston Salem,NC,36.151195,-80.250571,37067,SingleFamily,2018,1972,7840,1112,1.5,3,85180,North Hills,neighborhood
6822698057000,2020 Cedar Post Ct,27127,Winston Salem,NC,36.021434,-80.26186,37067,SingleFamily,2018,1990,16552,1830,3.0,3,169898,Twin Cedars Laurel Park,neighborhood
6815719421000,722 Blackwood Ave,27103,Winston Salem,NC,36.082501,-80.293026,37067,SingleFamily,2018,1961,12632,1619,3.0,3,177890,Knollwood Manor,neighborhood
6812525107000,5251 Smoky Ridge Ln,27127,Winston Salem,NC,36.002145,-80.299908,37067,SingleFamily,2018,2015,9148,2825,3.0,4,254384,Winston-Salem,city
6833443172000,4145 Macarthur St,27107,Winston Salem,NC,36.035564,-80.236616,37067,SingleFamily,2018,1996,31798,1650,2.0,3,119856,Weston,neighborhood
5893914363000,4340 Bryn Mawr Ln,27103,Winston Salem,NC,36.026642,-80.354557,37067,SingleFamily,2018,1957,16988,1144,1.0,2,,Clemmons,city
5893914363000,4340 Bryn Mawr Ln,27103,Winston Salem,NC,36.026642,-80.354557,37067,SingleFamily,2018,1957,16988,1144,1.0,2,,Clemmons,city
6846360249000,3009 Teresa Ave,27105,Winston Salem,NC,36.124283,-80.208613,37067,SingleFamily,2018,1959,16117,950,1.0,3,36836,Castle Heights,neighborhood
6805684221000,681 Woodcrest Dr,27104,Winston Salem,NC,36.100767,-80.332238,37067,SingleFamily,2018,2013,12196,1950,3.0,4,251891,Winston-Salem,city
6815838663000,539 S Westview Dr,27103,Winston Salem,NC,36.088622,-80.28994,37067,SingleFamily,2018,1951,9583,1393,1.5,3,131260,Biltmore,neighborhood
6837288610000,658 Motor Rd,27105,Winston Salem,NC,36.157609,-80.243871,37067,SingleFamily,2018,1961,49222,600,2.0,2,118790,Winston-Salem,city
6814977233000,1348 Pinebluff Rd,27103,Winston Salem,NC,36.071078,-80.28672,37067,SingleFamily,2018,1960,13939,1866,2.0,3,228310,Ardmore,neighborhood
6817084061000,4523 June Ave,27106,Winston Salem,NC,36.155334,-80.31949,37067,SingleFamily,2018,1929,23086,1358,1.5,3,122493,Old Town Heights,neighborhood
6845649202000,1041 Glenmont Rd,27107,Winston Salem,NC,36.091231,-80.195054,37067,SingleFamily,2018,1999,9147,1280,2.0,3,118767,Shalimar,neighborhood
6854507043000,3420 Ridgewood Ct,27107,Winston Salem,NC,36.052814,-80.164166,37067,SingleFamily,2018,1975,410770,544,1.0,1,112184,Winston-Salem,city
6806712800000,3548 Milhaven Rd,27106,Winston Salem,NC,36.110681,-80.329776,37067,SingleFamily,2018,1994,31363,3164,2.5,4,373841,Millhaven,neighborhood
6805053496000,429 Wind Haven Ln,27104,Winston Salem,NC,36.092977,-80.352521,37067,SingleFamily,2018,1988,23086,2251,3.0,4,277999,Rollinghills,neighborhood
6854789379000,3404 Tinley Park Dr,27107,Winston Salem,NC,36.075575,-80.157373,37067,SingleFamily,2018,2006,12196,1200,2.0,3,121207,Winston-Salem,city
6865118609000,400 Corbin St,27107,Winston Salem,NC,36.084776,-80.14457,37067,SingleFamily,2018,1996,7405,1559,2.0,4,146956,Winston-Salem,city
6846869386000,123 Fraizer Creek Rd,27105,Winston Salem,NC,36.124609,-80.188533,37067,SingleFamily,2018,1999,10454,1148,2.0,3,120678,Winston-Salem,city
6828922243000,387 Azalea Dr,27105,Winston Salem,NC,36.167511,-80.256043,37067,SingleFamily,2018,2014,8276,1742,2.5,4,150501,Winston-Salem,city
6825509120000,913 Lockland Ave,27103,Winston Salem,NC,36.079193,-80.265885,37067,SingleFamily,2018,1935,8276,914,1.0,2,145922,Ardmore,neighborhood
6931300033000,5538 Germanton Rd,27105,Winston Salem,NC,36.189187,-80.259133,37067,SingleFamily,2018,1957,23958,1323,1.0,3,116577,Plantation Homes,neighborhood
