REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6856240963000,4137 Tamra Ln,27101,Winston Salem,NC,36.120756,-80.177954,37067,Mobile,2018,1972,40946,1216,2.0,2,116811,Winston-Salem,city
6822930670000,395 Fishel Rd,27127,Winston Salem,NC,36.00568,-80.254443,37067,SingleFamily,2018,1892,531867,811,1.0,2,150384,Winston-Salem,city
6847538815000,5220 Oak Ridge Ct,27105,Winston Salem,NC,36.145076,-80.199567,37067,SingleFamily,2018,1971,11325,1470,1.5,4,92462,Northampton,neighborhood
6848018668000,4714 Carlton Dr,27105,Winston Salem,NC,36.166423,-80.216727,37067,SingleFamily,2018,1956,22651,960,1.0,3,87673,Winston-Salem,city
6845614130000,1270 Stonefield Crossing Ct,27107,Winston Salem,NC,36.084277,-80.19636,37067,SingleFamily,2018,2018,5662,1437,3.0,3,,Reynolda Forest,neighborhood
6845614130000,1270 Stonefield Crossing Ct,27107,Winston Salem,NC,36.0849,-80.1969,,SingleFamily,2018,2018,5662,1437,3.0,3,,Reynolda Forest,neighborhood
6827394892000,204 Blaze St,27105,Winston Salem,NC,36.160725,-80.275429,37067,SingleFamily,2018,1970,14810,1118,2.0,3,75471,Cherryview,neighborhood
6829810448000,5659 Windy Hill Dr,27105,Winston Salem,NC,36.192845,-80.26049,37067,SingleFamily,2018,1959,18730,1616,1.5,3,124870,Plantation Homes,neighborhood
6805444182000,621 Burkeridge Ct,27104,Winston Salem,NC,36.089437,-80.338589,37067,SingleFamily,2018,1966,35719,1653,2.5,4,240800,Peace Haven,neighborhood
6823946269000,1118 Folkstone Ridge Ln,27127,Winston Salem,NC,36.035912,-80.252569,37067,SingleFamily,2018,2007,19166,1972,3.0,4,205599,Kingstree,neighborhood
6865422258000,212 Oak Grove Church Rd,27107,Winston Salem,NC,36.086422,-80.136252,37067,SingleFamily,2018,1935,20473,970,1.0,2,52241,Garden View,neighborhood
6824626366000,1412 Old Salisbury Rd,27127,Winston Salem,NC,36.057949,-80.263077,37067,SingleFamily,2018,1906,37461,3497,2.0,4,344297,Winston-Salem,city
6824626366000,1412 Old Salisbury Rd,27127,Winston Salem,NC,36.057949,-80.263077,37067,SingleFamily,2018,1906,264844,1620,1.0,4,344297,Winston-Salem,city
6814824023000,2721 Lansdale Ln,27103,Winston Salem,NC,36.056788,-80.2909,37067,SingleFamily,2018,1971,15681,2088,2.0,4,167689,British Woods,neighborhood
6808231443000,4116 Wedge Dr,27040,Pfafftown,NC,36.169893,-80.347914,37067,SingleFamily,2018,1964,21344,2400,2.5,4,224040,Winston-Salem,city
6823272537000,120 Riley Forest Ct,27127,Winston Salem,NC,36.044616,-80.277854,37067,SingleFamily,2018,1996,10454,2188,3.0,4,194741,Winding Woods,neighborhood
6817903354000,195 Crepe Myrtle Cir,27106,Winston Salem,NC,36.134576,-80.289,37067,SingleFamily,2018,1963,21780,1564,2.0,3,172057,Woodberry Forest,neighborhood
6855639283000,415 Bangor Dr,27107,Winston Salem,NC,36.088829,-80.160937,37067,SingleFamily,2018,2005,9147,1934,2.5,4,178738,Wintergreen,neighborhood
