REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6818229115000,2497 Bethabara Rd,27106,Winston Salem,NC,36.16676,-80.311365,37067,Mobile,2018,1979,95832,1152,2.0,3,98170,Winston-Salem,city
6827396974000,148 Blaze St,27105,Winston Salem,NC,36.161102,-80.274836,37067,SingleFamily,2018,1970,11761,1118,1.5,3,75591,Cherryview,neighborhood
6825072491000,2524 Country Club Rd,27104,Winston Salem,NC,36.099062,-80.285281,37067,SingleFamily,2018,1985,18731,6049,5.0,5,796856,Country Club,neighborhood
6826042265000,1017 Vernon Ave,27106,Winston Salem,NC,36.117741,-80.285657,37067,SingleFamily,2018,1950,15246,1251,2.0,3,270588,Reynolda,neighborhood
6837591023000,4615 Ogburn Ave,27105,Winston Salem,NC,36.158956,-80.235985,37067,SingleFamily,2018,1952,17859,1248,1.0,3,66604,Mineral Springs,neighborhood
6809411401000,5675 Sweetbriar Rd,27040,Pfafftown,NC,36.192036,-80.341672,37067,SingleFamily,2018,1964,55321,2283,3.0,4,222828,Winston-Salem,city
6876777640000,155 Forest Glade Rd,27107,Winston Salem,NC,36.083686,-80.152273,37067,SingleFamily,2018,2013,4791,2635,2.0,4,198204,Winston-Salem,city
5895427322000,5642 Bassford Ct,27104,Winston Salem,NC,36.084128,-80.371563,37067,SingleFamily,2018,1988,30927,2006,2.5,3,217357,Winston-Salem,city
6815022767000,149 Hedgecock Ave,27104,Winston Salem,NC,36.085958,-80.319023,37067,SingleFamily,2018,1961,25264,1450,1.5,3,135318,South Fork,neighborhood
6815022767000,149 Hedgecock Ave,27104,Winston Salem,NC,36.085958,-80.319023,37067,SingleFamily,2018,1961,55321,1450,1.5,3,135318,South Fork,neighborhood
6846743429000,3145 Shaftesbury Ln,27105,Winston Salem,NC,36.119451,-80.19407,37067,SingleFamily,2018,1983,21344,2198,3.5,4,230048,Castleshine Woods,neighborhood
