REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6854474648000,3311 Lubet Ln,27107,Winston Salem,NC,36.073448,-80.169309,37067,SingleFamily,2018,1949,15681,725,1.0,2,34050,Winston-Salem,city
5893621888000,5991 Cottonwood Ln,27103,Winston Salem,NC,36.03078,-80.365717,37067,SingleFamily,2018,1999,20909,2754,3.0,3,208795,Clemmons,city
6808431392000,5210 Reynolda Rd,27106,Winston Salem,NC,36.169691,-80.34086,37067,SingleFamily,2018,1962,20037,2128,1.0,3,,Cedar Forest,neighborhood
6808431392000,5210 Reynolda Rd,27106,Winston Salem,NC,36.169691,-80.34086,37067,SingleFamily,2018,1962,22215,2128,2.0,3,,Cedar Forest,neighborhood
6816500954000,741 Barnesdale Rd,27106,Winston Salem,NC,36.108545,-80.303169,37067,SingleFamily,2018,1957,17859,1540,2.0,3,256079,Buena Vista,neighborhood
6814897188000,2801 Westridge Rd,27103,Winston Salem,NC,36.076403,-80.290015,37067,SingleFamily,2018,1953,10454,1050,1.5,2,134979,Ardmore,neighborhood
6818088365000,5130 Kerfing Pl,27106,Winston Salem,NC,36.183727,-80.318575,37067,SingleFamily,2018,1984,43560,2044,2.0,3,178464,Winston-Salem,city
6818006950000,3702 Maverick St,27106,Winston Salem,NC,36.163233,-80.31895,37067,SingleFamily,2018,1969,18295,1247,2.0,3,111063,Georgetown,neighborhood
6818647252000,4311 Spenway Pl,27106,Winston Salem,NC,36.172533,-80.29841,37067,SingleFamily,2018,1965,25264,1350,2.0,3,134575,Winston-Salem,city
6807382803000,4105 Tolley Ridge Ln,27106,Winston Salem,NC,36.157316,-80.344101,37067,SingleFamily,2018,1994,15246,1976,2.5,3,229053,Baycreek,neighborhood
6845639408000,1021 Treadway Ct,27107,Winston Salem,NC,36.089169,-80.195078,37067,SingleFamily,2018,1965,13503,1209,2.0,3,106056,Shalimar,neighborhood
5895324503000,5764 Remington Dr,27104,Winston Salem,NC,36.084738,-80.376043,37067,SingleFamily,2018,1980,20473,1679,2.5,3,208426,Winston-Salem,city
6843599935000,344 Meadowview Dr,27107,Winston Salem,NC,36.051909,-80.197744,37067,SingleFamily,2018,1952,134164,1220,1.0,2,66890,Winston-Salem,city
6833342925000,145 Southview Dr,27127,Winston Salem,NC,36.037736,-80.240546,37067,SingleFamily,2018,1925,15681,1217,1.0,3,94826,Union Ridge,neighborhood
6827379817000,4690 Summers St,27106,Winston Salem,NC,36.155368,-80.273957,37067,MultiFamily2To4,2018,1940,6969,960,1.0,3,31768,Winston-Salem,city
6834028020000,643 Mclean Ave,27127,Winston Salem,NC,36.0571,-80.248975,37067,SingleFamily,2018,1965,17424,1582,2.0,3,149050,Konnoak,neighborhood
6843591995000,253 Stickney Rd,27107,Winston Salem,NC,36.052064,-80.200268,37067,SingleFamily,2018,1957,186872,1675,2.0,3,138632,Winston-Salem,city
6824537368000,2714 Lovedale Ave,27127,Winston Salem,NC,36.060757,-80.266127,37067,SingleFamily,2018,1981,11761,900,1.0,2,76005,Hootstown,neighborhood
