REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6818003893000,3708 Maverick St,27106,Winston Salem,NC,36.163035,-80.319831,37067,SingleFamily,2018,1969,19166,1646,2.0,3,143271,Georgetown,neighborhood
6833054693000,759 Twickenham Ln,27127,Winston Salem,NC,36.039619,-80.249831,37067,SingleFamily,2018,2009,8276,2227,2.5,4,204619,Union Ridge,neighborhood
6804400595000,506 Brookridge Dr,27103,Winston Salem,NC,36.052162,-80.33934,37067,SingleFamily,2018,1963,17859,1444,1.0,3,121313,Salem Woods,neighborhood
6816656889000,2964 Good Hope Rd,27106,Winston Salem,NC,36.122229,-80.29788,37067,SingleFamily,2018,1978,23522,3075,3.5,4,316994,Hope Valley,neighborhood
6805988813000,640 Quarterstaff Rd,27104,Winston Salem,NC,36.10256,-80.320761,37067,SingleFamily,2018,1962,20908,3022,2.0,4,305745,Old Sherwood Forest,neighborhood
6845253915000,112 Hicks St,27101,Winston Salem,NC,36.095788,-80.21067,37067,SingleFamily,2018,1948,14374,1356,1.5,3,55121,Winston-Salem,city
6824302779000,1608 Ralee Dr,27127,Winston Salem,NC,36.053505,-80.274497,37067,SingleFamily,2018,2007,13504,2140,2.0,3,155476,Winston-Salem,city
6847421654000,5076 Butterfield Dr,27105,Winston Salem,NC,36.141679,-80.205137,37067,SingleFamily,2018,1981,22215,1368,2.0,3,140082,Old Carver,neighborhood
6855536014000,3409 Royal Highland Dr,27107,Winston Salem,NC,36.088237,-80.165547,37067,SingleFamily,2018,2003,2164,1904,3.0,3,174536,Wintergreen,neighborhood
6827418211000,3417 University Pkwy,27106,Winston Salem,NC,36.137109,-80.270596,37067,SingleFamily,2018,1979,14810,2106,2.0,4,155250,Brookwood,neighborhood
6819508927000,993 Woodhaven Forest Dr,27105,Winston Salem,NC,36.191074,-80.301877,37067,SingleFamily,2018,1989,21780,1842,2.5,4,181347,Swink Acres,neighborhood
6807748134000,3918 Burning Tree Ln,27106,Winston Salem,NC,36.144585,-80.328194,37067,SingleFamily,2018,2005,13068,3546,4.0,4,596666,Forsyth Forest,neighborhood
6832090785000,1304 Lighthouse Ln,27127,Winston Salem,NC,36.023466,-80.250966,37067,SingleFamily,2018,2004,417444192,2002,2.5,3,192715,Winston-Salem,city
6812816375000,405 Quick Silver Dr,27127,Winston Salem,NC,35.999974,-80.289125,37067,SingleFamily,2018,2007,11761,1874,2.5,3,229266,Winston-Salem,city
5898926081000,3463 Grandview Crossing Ln,27040,Pfafftown,NC,36.165889,-80.356165,37067,SingleFamily,2018,2011,9147,2575,2.5,3,338265,Winston-Salem,city
6804004928000,1400 Beaverton Trl,27103,Winston Salem,NC,36.053241,-80.351793,37067,SingleFamily,2018,2000,21344,2178,2.5,4,259733,Canton Forest,neighborhood
5896955572000,4858 Fleetwood Cir,27106,Winston Salem,NC,36.120538,-80.355841,37067,SingleFamily,2018,1985,25264,1120,1.0,3,136328,Winston-Salem,city
5893188690000,896 S Peace Haven Rd,27103,Winston Salem,NC,36.046396,-80.380596,37067,SingleFamily,2018,2017,31798,2317,3.0,3,236275,Clemmons,city
6805260079000,135 Laurel View Ct,27104,Winston Salem,NC,36.094794,-80.346904,37067,SingleFamily,2018,1996,19602,3496,4.0,4,351130,Mountain View,neighborhood
5879775193000,6900 Old Lexington Rd,27107,Winston Salem,NC,36.01194,-80.20827,37057,Mobile,2019,1974,55321,720,1.0,2,,Wallburg,city
5879775193000,6900 N State Highway 109,27107,Winston Salem,NC,35.987886,-80.134081,37057,SingleFamily,2019,1974,81457,720,1.0,2,,Wallburg,city
