REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6854073742000,2822 Frank St,27107,Winston Salem,NC,36.073463,-80.183201,37067,Duplex,2018,1925,15681,1378,1.0,2,87182,Parkview,neighborhood
6825180797000,2500 Forest Dr,27104,Winston Salem,NC,36.10284,-80.282665,37067,SingleFamily,2018,1940,20908,3757,5.0,4,627381,Buena Vista,neighborhood
6834367358000,2306 S Main St,27127,Winston Salem,NC,36.069227,-80.239225,37067,SingleFamily,2018,1919,7405,1620,1.5,3,162886,Washington Park,neighborhood
6844174593000,1724 Longview Dr,27107,Winston Salem,NC,36.072673,-80.213133,37067,SingleFamily,2018,1945,6969,712,1.0,2,27627,Forest Park,neighborhood
6844194169000,1517 Longview Dr,27107,Winston Salem,NC,36.077227,-80.213301,37067,SingleFamily,2018,1981,6534,1040,1.5,3,56345,Morningside Manor,neighborhood
6846060920000,2722 Manchester St,27105,Winston Salem,NC,36.125812,-80.218893,37067,SingleFamily,2018,1947,7405,1344,1.0,3,,Bowen Park,neighborhood
6844280225000,1625 Argonne Blvd,27107,Winston Salem,NC,36.074683,-80.211367,37067,SingleFamily,2018,1935,7405,1900,2.0,4,90813,Morningside Manor,neighborhood
6836358355000,2420 Ivy Ave,27105,Winston Salem,NC,36.12136,-80.239735,37067,SingleFamily,2018,1947,7405,1092,1.5,5,50421,North Winston,neighborhood
6825495312000,1810 Buena Vista Rd,27104,Winston Salem,NC,36.104454,-80.271045,37067,SingleFamily,2018,1928,27878,3364,3.0,4,609588,West Highlands,neighborhood
6825473631000,1948 Georgia Ave,27104,Winston Salem,NC,36.099769,-80.271606,37067,SingleFamily,2018,1927,20473,3544,3.5,5,703954,West Highlands,neighborhood
6834662406000,415 E Sprague St,27127,Winston Salem,NC,36.069551,-80.231057,37067,SingleFamily,2018,1915,7405,1440,1.0,2,91909,Sunnyside,neighborhood
6834719481000,3214 Fremont St,27107,Winston Salem,NC,36.055721,-80.224739,37067,SingleFamily,2018,1925,6098,872,1.0,2,28038,Easton,neighborhood
6835850778000,145 S Graham Ave,27101,Winston Salem,NC,36.0953,-80.224399,37067,SingleFamily,2018,1922,6534,1101,1.0,3,32480,East Winston,neighborhood
6844452769000,2225 Marble St,27107,Winston Salem,NC,36.068003,-80.203694,37067,SingleFamily,2018,2013,14810,854,1.0,1,107928,Waughtown,neighborhood
6834058827000,547 W Brookline St,27127,Winston Salem,NC,36.067716,-80.249177,37067,SingleFamily,2018,1951,8276,1048,1.0,3,,Washington Park,neighborhood
6826503504000,1759 Robinhood Rd,27104,Winston Salem,NC,36.107835,-80.268446,37067,SingleFamily,2018,1987,37026,2359,4.0,3,545113,Buena Vista,neighborhood
6827844056000,217 Craft Dr,27105,Winston Salem,NC,36.145098,-80.258384,37067,SingleFamily,2018,1954,9147,862,1.0,2,40451,Winston-Salem,city
6835961162000,1843 Kentucky Ave,27101,Winston Salem,NC,36.096159,-80.221351,37067,SingleFamily,2018,1969,7840,936,1.5,4,31627,Skyland,neighborhood
6825117418000,2415 Parkway Dr,27103,Winston Salem,NC,36.082802,-80.280204,37067,SingleFamily,2018,1954,8712,980,1.0,3,144498,Ardmore,neighborhood
6834577548000,314 Wood St,27127,Winston Salem,NC,36.072574,-80.23256,37067,SingleFamily,2018,1910,10018,704,1.0,2,30111,North Carolina School of the Arts,neighborhood
6835016975000,906 West St,27101,Winston Salem,NC,36.084402,-80.249939,37067,SingleFamily,2018,1934,3484,864,2.0,3,166471,West Salem,neighborhood
6844017677000,1017 Leona St,27107,Winston Salem,NC,36.056537,-80.215319,37067,SingleFamily,2018,1940,26136,1320,1.0,2,64789,Easton,neighborhood
6844168862000,1901 Longview Dr,27107,Winston Salem,NC,36.070742,-80.211815,37067,SingleFamily,2018,1937,7405,1624,2.5,3,52411,Forest Park,neighborhood
6826759592000,715 W Twenty Fifth And One Half St,27105,Winston Salem,NC,36.121997,-80.259462,37067,SingleFamily,2018,1939,4791,1025,1.0,2,31779,Boston Thurmon,neighborhood
6826111670000,734 Sylvan Rd,27104,Winston Salem,NC,36.110489,-80.282453,37067,SingleFamily,2018,1950,21780,2890,2.5,3,446705,Buena Vista,neighborhood
6825184929000,400 Roslyn Rd,27104,Winston Salem,NC,36.103425,-80.281511,37067,SingleFamily,2018,1920,18730,4297,3.5,5,867279,Buena Vista,neighborhood
6834288293000,118 Gloria Ave,27127,Winston Salem,NC,36.074299,-80.24224,37067,SingleFamily,2018,1900,10454,3098,3.0,4,332992,Washington Park,neighborhood
6836269153000,2701 Bon Air Ave,27105,Winston Salem,NC,36.123461,-80.242804,37067,SingleFamily,2018,1941,7405,1242,1.0,2,52554,Greenway,neighborhood
6825339079000,426 Irving St,27103,Winston Salem,NC,36.087341,-80.272637,37067,SingleFamily,2018,1925,7840,1106,1.0,3,193744,Ardmore,neighborhood
6834268509000,139 W Sprague St,27127,Winston Salem,NC,36.069782,-80.242472,37067,SingleFamily,2018,1948,7405,764,1.0,2,76295,Washington Park,neighborhood
6844016652000,1019 Leona St,27107,Winston Salem,NC,36.056399,-80.215706,37067,SingleFamily,2018,1950,11325,1079,1.0,4,30469,Easton,neighborhood
6844530062000,2529 Waterbury St,27107,Winston Salem,NC,36.060378,-80.200842,37067,SingleFamily,2018,1950,8712,950,1.0,3,49860,Waughtown,neighborhood
6834301066000,3258 Anderson Dr,27127,Winston Salem,NC,36.05186,-80.24096,37067,SingleFamily,2018,1942,12196,1325,1.0,3,111221,Konnoak,neighborhood
6826510751000,1320 Reynolda Rd,27104,Winston Salem,NC,36.111018,-80.269343,37067,SingleFamily,2018,1940,28314,2466,2.5,2,360100,Buena Vista,neighborhood
6836279868000,2947 NE Bon Air Ave,27105,Winston Salem,NC,36.128264,-80.242855,37067,SingleFamily,2018,1928,7405,1514,2.0,2,53899,Greenway,neighborhood
6825212644000,2344 Westover Dr,27103,Winston Salem,NC,36.08327,-80.278443,37067,SingleFamily,2018,1940,12196,1861,2.0,3,302679,Ardmore,neighborhood
6837521679000,3934 Harwood St,27105,Winston Salem,NC,36.141565,-80.235534,37067,SingleFamily,2018,1946,8276,1269,2.0,3,56078,Ogburn Station,neighborhood
6837433198000,519 Efird St,27105,Winston Salem,NC,36.142867,-80.238228,37067,SingleFamily,2018,1945,10454,952,1.0,2,38040,Ogburn Station,neighborhood
6834955166000,907 Goldfloss St,27107,Winston Salem,NC,36.06609,-80.219548,37067,SingleFamily,2018,1964,7405,810,1.0,2,29660,Belview,neighborhood
6826018090000,570 Westover Ave,27104,Winston Salem,NC,36.108966,-80.283417,37067,SingleFamily,2018,1941,16552,3100,4.0,4,567882,Buena Vista,neighborhood
6816573641000,2415 Polo Rd,27106,Winston Salem,NC,36.126887,-80.302469,37067,SingleFamily,2018,1947,16552,2212,2.0,3,161111,West Polo Road,neighborhood
6844563702000,1811 Waughtown St,27107,Winston Salem,NC,36.070558,-80.200179,37067,SingleFamily,2018,1947,7840,912,1.0,2,38734,Flat Rock,neighborhood
