REID,street,zipcode,city,state,latitude,longitude,FIPScounty,useCode,taxAssessmentYear,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,zestimate,name,type
6804924991000,3010 Springhaven Dr,27103,Winston Salem,NC,36.058869,-80.321148,37067,SingleFamily,2018,1964,22651,2169,3.0,4,203921,Atwood Acres,neighborhood
6844009128000,1019 Betty Dr,27107,Winston Salem,NC,36.052435,-80.214733,37067,SingleFamily,2018,1949,11325,750,1.0,4,22769,Easton,neighborhood
6815905261000,2733 Lyndhurst Ave,27103,Winston Salem,NC,36.079253,-80.287412,37067,SingleFamily,2018,1986,6098,1436,2.0,3,206052,Ardmore,neighborhood
6845704449000,1256 Reynolds Forest Dr,27107,Winston Salem,NC,36.080961,-80.193307,37067,SingleFamily,2018,1986,24393,1344,2.0,4,143235,Reynolda Forest,neighborhood
6845397686000,655 Amanda Pl,27101,Winston Salem,NC,36.106077,-80.205835,37067,SingleFamily,2018,1971,9147,975,1.5,3,59220,City View,neighborhood
6855627826000,3533 Dunbarton Dr,27107,Winston Salem,NC,36.087768,-80.161769,37067,SingleFamily,2018,2006,8712,1364,2.0,3,148333,Wintergreen,neighborhood
6846964157000,3795 Crusade Dr,27101,Winston Salem,NC,36.124142,-80.186935,37067,SingleFamily,2018,1996,14810,1380,2.0,3,141269,Winston-Salem,city
6803561814000,1701 Briar Lake Rd,27103,Winston Salem,NC,36.042009,-80.335736,37067,SingleFamily,2018,1988,19166,3144,3.5,4,332929,Huntington Woods,neighborhood
6856943340000,2546 Amesbury Rd,27103,Winston Salem,NC,36.054091,-80.300893,37067,SingleFamily,2018,1964,12632,1957,2.0,3,163968,Mountain Brook,neighborhood
6833175084000,3717 Hastings Ave,27127,Winston Salem,NC,36.043439,-80.246189,37067,SingleFamily,2018,1950,14810,1150,1.0,4,77258,Union Ridge,neighborhood
6803283967000,1388 Still Point Ct,27103,Winston Salem,NC,36.047777,-80.345108,37067,SingleFamily,2018,2001,11761,1463,3.0,3,165794,Winston-Salem,city
6827570697000,4664 Walcott St,27106,Winston Salem,NC,36.154888,-80.269876,37067,SingleFamily,2018,1938,7405,816,1.0,2,,Winston-Salem,city
6815633646000,3076 Kinnamon Rd,27104,Winston Salem,NC,36.088615,-80.298474,37067,SingleFamily,2018,1959,16552,1508,2.0,3,242822,Country Club,neighborhood
6838719664000,1313 Winfield Dr,27105,Winston Salem,NC,36.166241,-80.226531,37067,SingleFamily,2018,1935,17859,1392,1.0,3,76646,Mineral Springs,neighborhood
6826800326000,1046 Shrub St,27105,Winston Salem,NC,36.107449,-80.259244,37067,SingleFamily,2018,1957,6098,972,1.0,2,33286,Boston Thurmon,neighborhood
6846475889000,3255 Craver St,27105,Winston Salem,NC,36.128694,-80.203474,37067,SingleFamily,2018,1999,15681,1437,2.0,3,137187,Cardinal Acres,neighborhood
6833593318000,311 Rhyne Ave,27107,Winston Salem,NC,36.05008,-80.233681,37067,SingleFamily,2018,1956,9583,1440,1.0,3,95485,Winston-Salem,city
5897947454000,5091 Laurel Run,27106,Winston Salem,NC,36.14511,-80.355599,37067,SingleFamily,2018,2016,31363,3270,5.0,6,513331,Winston-Salem,city
6817421487000,2007 Oakland Dr,27106,Winston Salem,NC,36.140237,-80.306599,37067,SingleFamily,2018,1976,33976,1985,2.0,3,222530,Town and Country Estates,neighborhood
6807096669000,3329 Grandview Club Rd,27040,Pfafftown,NC,36.159521,-80.352728,37067,SingleFamily,2018,2009,10454,2894,4.0,5,237465,Winston-Salem,city
6845801073000,1410 Salem Lake Rd,27107,Winston Salem,NC,36.079734,-80.190609,37067,SingleFamily,2018,1978,13068,1351,2.0,3,142711,Reynolda Forest,neighborhood
6804832766000,2751 Bridgeport Dr,27103,Winston Salem,NC,36.06113,-80.325357,37067,SingleFamily,2018,2005,10890,1520,3.5,4,182714,Atwood Acres,neighborhood
6836916085000,2093 E 12th St,27101,Winston Salem,NC,36.109749,-80.219792,37067,SingleFamily,2018,1954,8276,1175,2.0,3,55719,Slater Park,neighborhood
5896937325000,4825 Shady Maple Ln,27106,Winston Salem,NC,36.114606,-80.355176,37067,SingleFamily,2018,1998,16552,2458,3.0,4,370628,Winston-Salem,city
6854460277000,3325 Ridgewood Place Dr,27107,Winston Salem,NC,36.069579,-80.170483,37067,SingleFamily,2018,2001,12196,1246,1.5,3,122643,Winston-Salem,city
6812767171000,2275 Darwick Rd,27127,Winston Salem,NC,36.012993,-80.292419,37067,SingleFamily,2018,1980,21780,1729,2.0,3,196801,Winston-Salem,city
6814374260000,1429 Hannaford Rd,27103,Winston Salem,NC,36.070778,-80.307958,37067,SingleFamily,2018,1960,25700,1450,2.0,3,168728,Stratford Manor,neighborhood
6854584406000,3755 Thornaby Cir,27107,Winston Salem,NC,36.075662,-80.166094,37067,SingleFamily,2018,2002,7405,2062,2.5,4,177436,Winston-Salem,city
6828919800000,5285 Northridge Dr,27105,Winston Salem,NC,36.166494,-80.255956,37067,SingleFamily,2018,2017,7405,2072,2.5,4,166146,Winston-Salem,city
6815462855000,3220 Nottingham Rd,27104,Winston Salem,NC,36.097298,-80.305695,37067,SingleFamily,2018,1978,19166,4639,4.0,4,474075,Country Club,neighborhood
6815006918000,310 Creekway Ct,27104,Winston Salem,NC,36.081052,-80.317769,37067,SingleFamily,2018,1972,9583,1365,1.5,3,146967,South Fork,neighborhood
6807825504000,3705 Rosebriar Ln,27106,Winston Salem,NC,36.140196,-80.325896,37067,SingleFamily,2018,2004,28749,3234,2.1,3,471275,Winston-Salem,city
6815472131000,3205 Nottingham Rd,27104,Winston Salem,NC,36.098002,-80.305772,37067,SingleFamily,2018,1959,20037,2100,2.0,4,293294,Country Club,neighborhood
6823594354000,1731 Old Salisbury Rd,27127,Winston Salem,NC,36.049611,-80.267032,37067,SingleFamily,2018,1925,10018,816,1.0,2,,Winston-Salem,city
6847221500000,3170 Butterfield Dr,27105,Winston Salem,NC,36.141249,-80.21204,37067,SingleFamily,2018,1965,12196,1356,2.5,3,123102,Northwoods Estate,neighborhood
6847221500000,3170 Butterfield Dr,27105,Winston Salem,NC,36.141249,-80.21204,37067,SingleFamily,2018,1965,13939,1188,2.5,3,123102,Northwoods Estate,neighborhood
